,statement,label,id
8940,Paul Ryan is one of less than a dozen Republican congressmen to have voted for every bailout to come before Congress.,0,9820
8941,Says 50 million people would lose their health insurance if Obamacare is repealed.,0,9821
8942,Virginia Democrats recently enforced voter ID rules that were considerably more stringent than those contained in the state law they denounce.,1,9822
8943,"Under Donald Trumps tax plan, the top 0.1 percent of taxpayers -- people earning multiple millions of dollars a year, on average -- would get more tax relief than the bottom 60 percent of taxpayers combined.",1,9823
8944,Federal money for Medicaid expansion is guaranteed for a few years and then goes away.,0,9824
8945,"Barack Obama will ""raise Social Security taxes.""",1,9825
8946,Obesity kills 34 children per hour.,0,9826
8947,Sherrod Brown sent billions of our tax dollars to foreign countries.,0,9827
8948,Says PolitiFact listed Governor Scott Walker of Wisconsin as the Governor who told the most lies and our own untruthful Governor Chris Christie made it into Politifacts top five of Lie - en Governors.,0,9828
8949,On whether President Obamas speeches to school children spread socialist ideology.,0,9829
8950,The number of jobs created and people lifted out of poverty during Bill Clintons presidency was a hundred times what it was under President Ronald Reagan.,0,9830
8951,"Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.",0,9831
8952,"(Bill) McCollum also voted for numerous amendments to weaken the legislation, even voting to make trains less accessible to those in wheelchairs.",1,9832
8953,"People want the minimum wage, they want marriage equality, they want womens health care. Theres issues that actually that really do matter, social issues that matter to the people of this state. So I know Barbara would support those issues, I know the governor hasnt. Youve seen the actions hes taken on them.",1,9833
8954,Dubious taxpayer-funded stimulus spending -- Part II.,0,9834
8955,"Phil Puckett voted no on sending the EPA a message that theyve gone too far not once, but twice.",0,9835
8956,"A recent study revealed that, across the nation, taxes would have to be increased by an average of $1,300 a year just to support the currently unsustainable public employee pension systems. In Florida, that dollar figure translates to $813 a year.",1,9836
8957,"Obama voted to raise taxes on people making just $42,000.",0,9837
8958,AIG has fully repaid the federal government plus a profit of more than $22 billion.,1,9838
8959,The financial regulatory bill will kill jobs.,0,9839
8960,"Says McCain once said that on ""the most important issues of our day, I've been totally in agreement and support of President Bush.""",1,9840
8961,Says Barack Obama said when he was running for office four years ago that he would halve the annual deficit by the end of his first term. That simply has not happened.,1,9841
8962,"Says if we raise the number of third-graders who read at a third-grade level, we affect everything, from graduation rates to incarceration rates.",1,9842
8963,"The 2016 federal omnibus spending bill funds illegal immigrants coming in and through your border, right through Phoenix.",0,9843
8964,Says Measures 82 and 83 authorize just one more casino.,1,9844
8965,"Says as of November, we were ranked 45th in the nation in terms of job creation, according to the U.S. Bureau of Labor Statistics.",0,9845
8966,John Kitzhaber is the only pro-choice candidate in the race for governor.,0,9846
8967,"When it comes to aid, ""the United States is still about half as what European countries give as a percentage.""",1,9847
8968,"You dont see Norway losing population, and its taxes are astronomical.",1,9848
8969,Says marijuana use among Colorado high school students has not increased since legalization.,1,9849
8970,Expanding Medicaid would create 63k jobs.,1,9850
8971,Manufacturing wages today in America on a per-hour basis are actually a bit lower than average wages in the economy as a whole.,1,9851
8972,Florida is considered the fourth-largest gambling state in the nation.,1,9852
8973,"Georgia public sector employees do not have a say in the conditions of their employment, do not have bargaining rights or a say in their working conditions.",0,9853
8974,Says that Secretary of State Jon Husted and former secretary Jennifer Brunner both have supported a provision in Senate Bill 47 that would limit the days organizers have to collect signatures for initiative and referendum petitions.,1,9854
8975,Ken Cuccinelli tried to shut down state government.,0,9855
8976,"When Mitt Romney was governor, Massachusetts ... (had) more debt per person than any other state in the country.",1,9856
8977,"Says that as Massachusetts governor, Mitt Romney condemned coal-fired plants, saying they kill people.",1,9857
8978,College tuition rates in Texas jumped by 55% since 2003.,1,9858
8979,Several elected state officials have opened their homes to children in need of loving families.,1,9859
8980,Rhode Island is one of only six states to use E-Verify.,0,9860
8981,"We know from ... the federal data, that they only stop or apprehend one out of four illegal people crossing our border.",0,9861
8982,John McCain has given erratic and inconsistent answers on when troops should return from Iraq.,0,9862
8983,Says he signed legislation leading to 12 Texas abortion clinics being closed.,0,9863
8984,It is Hillary Clintons agenda to release the violent criminals from jail. She wants them all released.,0,9864
8985,"Youve got each day 10,000 new seniors, baby boomers, becoming eligible for the entitlement programs.",1,9865
8986,"Says economists Harvey Rosen and Martin Feldstein have said that paying for (Mitt) Romneys tax cuts would require large tax increases on families making between $100,000 and $200,000.",0,9866
8987,Says Mitt Romney put Planned Parenthood on a state medical board but failed to put a pro-life group on the same board.,1,9867
8988,Three courts have found the new health care law constitutional and two have found it unconstitutional.,1,9868
8989,"Housing prices dropped for the 30 months prior to Barack Obama taking office, and they have stabilized, theyve been about flat since the president came in.",1,9869
8990,"You cant bring an iPad or a piece of paper and a pencil in the (Wisconsin Assembly) gallery to take notes of whats going on, but you can bring a gun up there.",1,9870
8991,"Passage of Clinton budget bill in 1993 ""led to an enormous flowering of the economy in America.""",1,9871
8992,Says he tore down hundreds of abandoned homes that served as havens for crime and reduce(d) the value of our neighborhoods.,1,9872
8993,Compact fluorescent light bulbs are toxic and not environmentally friendly.,1,9873
8994,"The proposed mine in northern Wisconsin would be built without any government oversight, and will be nine miles long.",0,9874
8995,Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey.,1,9875
8996,"At the moment, energy companies spend 0.25 percent on RD.",1,9876
8997,"Ohio is probably top five in the country, sadly, in terms of heroin overdoses. Its now exceeded car accidents as the No. 1 cause of death in Ohio.",1,9877
8998,The U.S. military is in 130 countries. We have 900 bases around the world.,1,9878
8999,The Russians didnt wear uniforms when they came in to Ukraine.,1,9879
9000,"Says that illegal immigrants get a $100,000 break on University of Texas tuition over four years.",1,9880
9001,Rick Perry doesnt think there should be a federal minimum wage.,1,9881
9002,"Since I took office, Wisconsin ranks 11th in the nation in total business establishment growth compared to 47th in the years Mary Burke was Commerce secretary.",1,9882
9003,It is truethat we know that ISIS is present in Ciudad Juarez (Mexico),0,9883
9004,The home-mortgage deduction is widely thought to be a middle-class benefit. Its not -- 73 percent of it goes to people making a quarter-million dollars or more a year.,1,9884
9005,A real result of his term is Georgia having the lowest taxes per capita of any state.,0,9885
9006,Most of the black scientists in this country dont come from schools like the University of Texas. They come from lesser schools.,1,9886
9007,Democrats say Chafee wants to tax equipment that enables amputee veterans to drive,1,9887
9008,Even high estimates for an early draft of the health care plan are less than the $1.8 trillion cost of the Bush tax cuts.,1,9888
9009,"Bill McCollum ""cost the rest of us billions"" as a member of Congress, including a national debt that ""skyrocketed"" to $4.7 trillion.",1,9889
9010,The White House had a live video feed of the Benghazi attacks as they occurred.,0,9890
9011,Says a Pro-Stimulus economist admits it is not working,0,9891
9012,"Says Donald Trump was asked if he would defend our allies. He said well, first hed want to know if they made any payments to us to defend them.",1,9892
9013,"In 2008, tourism brought in $38 billion dollars and supported more than 300,000 jobs in the state of New Jersey.",1,9893
9014,Florida is 49th in per capita spending on mental health care.,1,9894
9015,Says President Barack Obama has been presiding over our jobs going overseas for seven years.,0,9895
9016,The oceans have become 30 percent more acidic.,1,9896
9017,"The book Little Red Riding Hood is something thats been banned in America, but not assault weapons.",0,9897
9018,Thomas Jefferson created the Marines for the Islamic pirates that were happening.,1,9898
9019,The nations food supply is 99.99 percent safe.,0,9899
9020,"150,000 (oil spill) claims have been filed by Floridians, but only 40 percent of them have been paid.",1,9900
9021,"In Rhode Island today, 25 percent of our households either dont have a bank account at all, or they have a bank account and theyre still relying on high-cost financial services like payday loans, pawn shop check cashing and so on.",1,9901
9022,Our whole food system in this country...most of it is genetically engineered. And (there is) no testing for the health consequences of this food.,1,9902
9023,"Despite what you may have heard about Wisconsins finances, Wisconsin is on track to have a budget surplus this year.",0,9903
9024,Weve saved over $100 million of (health care) costs in Milwaukee County. I did that.,1,9904
9025,"Says that from 1992 through 2010, every statewide candidate drawing over 43 percent of the vote in a Republican Texas primary won the resulting runoff.",1,9905
9026,Says members of the military have sent him more campaign contributions than theyve sent President Barack Obama and more than twice what theyve sent other Republican presidential candidates.,1,9906
9027,Congressman Robert Hurt has a plan to cut education by 40 percent.,0,9907
9028,To say a family has to buy a product from a private company is clearly beyond the delegated powers of the U.S. Constitution.,1,9908
9029,The federal health care law raises taxes and cuts Medicare.,1,9909
9030,"The president has added close to 68,000 troops in the last year, since he came into office, not just the 30,000 you hear, but the others that were added before that.",1,9910
9031,"I vetoed more than $3 billion in spending. Lawmakers and I cut taxes for 40,000 small businesses. Now Texas is No. 1 in job creation. The nations five best housing markets are right here in Texas. We balanced five state budgets and we cut state spending.",1,9911
9032,Says President Barack Obama has not raised taxes.,0,9912
9033,SaysDonald Trump called pregnant employees an inconvenience.,1,9913
9034,"Every month, we get the reports from the Bureau of Labor Statistics that say even more people have given up looking for work.",0,9914
9035,McCain opposes repeal of the death tax.,1,9915
9036,Says signs posted at projects funded by the federal stimulus act has cost 20 or 40 million dollars.,1,9916
9037,"Amid the crisis at our southern border, there are reports of illegal migrants carrying deadly diseases such as Ebola virus.",0,9917
9038,"Says for the equivalent cost of a single mile of freeway, we have a bike infrastructure.",1,9918
9039,"If the debt ceiling is surpassed, our nation will not go into default as some suggest.",1,9919
9040,"While (Chris Christie) talks about job creation, we dont see jobs being created in this state.",0,9920
9041,Taking the Fifth Amendment in a deposition about the Columbia/HCA hospital chain he founded means a truthful answer to the questions that (Rick Scott) was asked would incriminate him.,1,9921
9042,We have more scientists and engineers per square mile than anywhere in the world.,1,9922
9043,The Defense Department received only one-half of 1 percent of the nearly trillion-dollar stimulus package funding.,1,9923
9044,The (Wisconsin) governor has proposed tax giveaways to corporations.,1,9924
9045,Bike lanes and sidewalks have been proven to reduce crashes by up to 38 percent on Austins streets.,0,9925
9046,"Every illegal immigrant can be eligible for up to $36,000 to $38,000 in earned income tax credits without paying a dime in.",0,9926
9047,You look at defense were spending more than the rest of the world combined.,0,9927
9048,The Navy is bringing charges against a Navy officer who shot at the Chattanooga shooter for illegally discharging a firearm on federal property.,0,9928
9049,"Says when Mitt Romney was governor, Massachusetts was 47th in job creation",1,9929
9050,The 12 hottest years on record have come in the last 15 years.,1,9930
9051,Says Daniel Webster used taxpayer funds to build a lobbyist lounge.,0,9931
9052,"Says 97 cents of every dollar played represents over $500 million dollars that is returned to Oregonians every year to help support job creation, schools, state parks and watersheds.",0,9932
9053,We got a million jobs.,1,9933
9054,Says Wisconsin Supreme Court Justice David Prosser has prejudged matters that are likely to come before the court.,0,9934
9055,Says Hillary Clinton sent a memo to all State Department staff that said you should not do State Department business on personal email.,1,9935
9056,Bill White has presided over the construction of what may be the worlds largest abortion clinic.,0,9936
9057,PolitiFact Oregon gave Rob Cornilles a Pants on Fire for a claim about taxes and fees.,0,9937
9058,"As governor, I cut $5 billion in spending.",1,9938
9059,One in three American women will have had an abortion by the time she reaches the age of 45.,1,9939
9060,"Ann Kuster turned a blind eye to those in need of funding by voting against funding for our nations veterans, low-income women and children, the FDA and the National Institutes of Health.",0,9940
9061,One person has been fired at the Veterans Administration for withholding services.,0,9941
9062,"Currently, almost 40 percent of people with HIV are not diagnosed until they already have developed AIDS. And that can be up to 10 years after they first are infected with HIV.",1,9942
9063,Obama has proposed a 1.4% pay increase for active duty military in 2011. This is THE LOWEST SINCE 1973 ... A LOWER PAY INCREASE THAN WELFARE RECIPIENTS!!!,0,9943
9064,Trump refuses to denounce the KKK.,0,9944
9065,Says Barack Obama broke a decades-old policy of not negotiating with terrorists.,0,9945
9066,"From 1960, the year I was born, until the time I became Governor in 2003, the average two-year increase in Minnesota state spending was 21 percent. we brought that down dramatically, to about 1.7 percent per year.",1,9946
9067,Corporate taxes will soon be the highest in the industrialized world.,1,9947
9068,Lincoln was fervently making plans to send all freed slaves to the jungles of Central America once the (Civil War) was over. The only thing that kept this from happening was his assassination.,0,9948
9069,"Semi-automatic weapons, whether pistol or rifle, were designed for use by the military on the battlefield.",0,9949
9070,Herman Cain is a pro-choice candidate.,0,9950
9071,Subsidies for oil and gas companies make up 88 percent of all federal subsidies. Just cutting the oil and gas subsidies out would save the U.S. government $45 billion every year.,0,9951
9072,"Says if elected, he would be the first Mayor who lives east of 82nd.",1,9952
9073,Mitt Romney is the first Massachusetts politician to run for president and not win the New Hampshire primary in a generation.,1,9953
9074,"In the stimulus, ""$15 million dollars went to 'build a bigger, better airport' for the town of Ouzinkie, Alaska, population 165.""",1,9954
9075,You would receive a citation for taking a dildo to class at the University of Texas.,1,9955
9076,"For African-Americans between the ages of 17 and 20, the real unemployment rate is 51 percent.",1,9956
9077,Weve seen more manufacturing jobs created since Ive been president than anytime since the 1990s. Thats a fact.,1,9957
9078,President Obama has broken his pledge to the American people to be transparent throughout (health care reform negotiations).,1,9958
9079,The Obama administration will give Pennsylvania $160 million to pay for health insurance plans that cover any legal abortion.,0,9959
9080,Abortion is the second-most conducted surgical procedure in this country.,0,9960
9081,"In New Orleans, nearly100 percent of our kids are in charter schools.",1,9961
9082,The steel industry is producing as much steel in the United States as it ever was. Its just (that) it needs one-tenth of the workers that it used to.,0,9962
9083,"If you want to see the jobs that Ive saved and created in this storm he helped create, go anywhere in Ohio.",1,9963
9084,Austin is the largest city in the U.S. or Texas with no geographic representation on its city council.,1,9964
9085,She stood by our National Guard and Reserve and kept standing till they received health care they deserved.,1,9965
9086,"Under Donald Trumps tax plan, 51 percent of single parents would see their taxes go up.",1,9966
9087,"In 40 years, 23,000 chemicals came on the market and only four were regulated.",0,9967
9088,We have more coal reserves in the United States than they have oil reserves in Saudi Arabia.,1,9968
9089,"Over half of the people who would be taxed under (a millionaire surtax) are, in fact, small businesspeople.",0,9969
9090,Says Senate Minority Leader Mitch McConnell has blocked the Senate over 400 times.,1,9970
9091,Mental health provisions related to mass shootings got over 90 votes in the Senate.,1,9971
9092,"Young women today in metropolitan areaswho are childless and single are out-earning childless, single young males.",1,9972
9093,Says Virginia saved $300 million by rebidding a Metrorail construction project to exclude guaranteed union contracts.,1,9973
9094,"You worked hard for your money and you paid your taxes when you earned it. Now, (Indiana Republican congressional candidate) Todd Young wants to tax it again when you spend it.",1,9974
9095,"In terms of the wealthiest Americans, were at the lowest tax rate since the 1950s.",1,9975
9096,No one thought we could get a bipartisan bill (Medicaid) passed. We did in the Florida Senate.,0,9976
9097,Were inches away from no longer having a free economy.,0,9977
9098,Florida election officials requests to some residents to submit proof of citizenship is a backdoor poll tax.,1,9978
9099,"Romneycare covers abortion, illegal immigrants and has a public option. Obamacare does not.",0,9979
9100,"Not a single Republican candidate, announced or potential, is clearly and consistently supporting a path to citizenship. Not one.",0,9980
9101,Obamacare carries on even under a government shutdown.,1,9981
9102,Atlanta Public Schools 2011 CRCT tests were given under the strictest security possible.,0,9982
9103,Says Barack Obama promised gasoline at $2.50 a gallon.,0,9983
9104,"Even after Syrian troops began to shoot protesters in the streets with live ammunition in 2011, Clinton labeled Bashar al-Assad a reformer.",1,9984
9105,"When I was Mayor of South Pasadena, we actually reduced the property taxes we collected.",0,9985
9106,Says U.S. Rep. Paul Ryan attacked the president for the same amount of Medicare savings that (Ryan) had in his own budget.,1,9986
9107,"Were losing almost 6,000 state jobs.",1,9987
9108,"About 40 percent of U.S. illegal immigrants came in on an airplane, with a legal visa, and just overstayed their visa and have never gone home.",1,9988
9109,"The Obama administration ""spent more money on the Cash for Clunkers program than the space program.""",0,9989
9110,"Wikileaks also shows how John Podesta rigged the polls by oversampling Democrats, a voter suppression technique.",0,9990
9111,Florida has more concealed weapons permits than any other state.,1,9991
9112,"Says Hillary Clinton told her daughter and a government official that Benghazi was a terrorist attack, and then tells everybody else that it was a video.",0,9992
9113,Google search spike suggests many people dont know why they voted for Brexit.,0,9993
9114,"I got a letter from 20 people who said they wanted their money back, 14 never gave me a penny.",1,9994
9115,Scott Walkers income tax plan is a tax hike. It increases taxes for nearly 80% of the people in the state.,0,9995
9116,Gov. Kitzhaber oversaw creation of the Oregon driver card law behind closed doors without allowing any input from citizens who represent the public interest.,0,9996
9117,"So that 2005 energy bill was a big step backwards on the path to clean, renewable energy. That's why I voted against it.",0,9997
9118,There are 500 registered Republicans moving to Texas every day.,1,9998
9119,Says an arts tax would provide funding for certified arts and music teachers for every elementary school serving Portland residents.,1,9999
9120,"Every year the average woman loses around $11,000 to the wage gap, which amounts to a $500,000 vagina tax over her working career.",1,10000
9121,Says abortions are decreasing.,1,10001
9122,Abraham Lincoln (once) jumped out of a window in the Illinois Legislature in order to deny a quorum.,1,10002
9123,Those who fail to buy health insurance under Obamacare face the threat of jail time.,0,10003
9124,"Since December 2010 Florida has created 540,000 new jobs.",1,10004
9125,People who wash cars at home will use approximately 80 percent more water than they do in a car wash.,0,10005
9126,The U.S. Court of Appeals for the Fourth Circuit compared the health care law to buying a pepperoni and ham pizza from Dominos or Pizza Hut.,1,10006
9127,On choosing a Texas House speaker,0,10007
9128,She flunked the D.C. bar exam.,1,10008
9129,"Because of the new health care law, 2.5 million young adults now have coverage.",1,10009
9130,Pennsylvania has lost 35 percent of its manufacturing jobs since 2001 and Harrisburg has lost 40 percent of its manufacturing jobs since 2001.,1,10010
9131,Farouk is on fire.,1,10011
9132,Says Patrick Murphy was named one of Americas least effective congressmen.,0,10012
9133,Obamacare adds trillions to our deficits and to our national debt.,0,10013
9134,"Frankly, (Hillary Clinton) doesnt do very well with women.",0,10014
9135,Says Democratic U.S. Senate candidate Russ Feingold voted over 250 times to raise taxes.,0,10015
9136,The gun industry isthe only business in America that is wholly protected from any kind of liability.,0,10016
9137,Your tellers were paid kickbacks for directing elderly consumers from ... safe deposits to risky ones.,1,10017
9138,Says Peter DeFazio votes with Nancy Pelosi 86 percent of the time.,1,10018
9139,The only people in this town that have voted to cut Medicare spending are the people who voted in favor of Obamacare. Thats a fact.,0,10019
9140,America never made up for the gutting of the intelligence services that Bill Clinton did. I think those are (former CIA director George) Tenet's words ... that Bill Clinton gutted American intelligence.,1,10020
9141,Says Barack Obama didnt keep his promise to have an immigration bill in his first year.,1,10021
9142,"In the early 1960s, all levels of government were consuming about 27 percent of the U.S. economy, a number that has risen to 37 percent today. With that trendline, we cease at some point to be a free economy.",0,10022
9143,"Hillary Clinton ""actually differed with (John McCain) by arguing for exceptions for torture before changing positions.""",1,10023
9144,The hole in the earth thats going to be dug (for the proposed Gogebic mine) is bigger than my entire district.,1,10024
9145,"Health insurance companies are making record profits, right now.",0,10025
9146,"Every 10th dollar spent by the Social Security Administration on its program for the poor is waste, or fraud, they cant validate that the people should have gotten it, totaling about $8 billion a year.",1,10026
9147,"Says Bill Clinton gave a speech in 1996 about Iraq having WMDs and said we needed a regime change, even though everyone blamed those things on George W. Bush.",0,10027
9148,This governor has given us continual balanced budgets without raising taxes.,1,10028
9149,"President Obama was saying success is the result of government, not hard-working people, when he said, If youve got a business, you didnt build that. Somebody else made that happen.",0,10029
9150,Says Thom Tillis refuses to say what we should do to combat ISIS.,1,10030
9151,"Fox admits they lie and, under the First Amendment, have the right to lie or deliberately distort news reports on public airwaves.",0,10031
9152,Idaho was the only Republican-led state in the nation that chose to partner with President Obama by creating a state-based marketplace under the Affordable Care Act.,0,10032
9153,Federal investigators found a company that (David Perdue) ran discriminated against women -- paid them less than men for the same work.,1,10033
9154,"Says weve accomplished balancing two budgets without raising taxes. Weve now created 60,000 new private-sector jobs. Weve made government smaller.",1,10034
9155,(The farm bill) has aprovision that would in many ways reduce the deficit.,1,10035
9156,Nobodys invited us to the Obama events in Atlanta.,0,10036
9157,A (state) trooper with 10 years on the force is getting $500 a year more than a trooper with 10 minutes on the force.,0,10037
9158,Only about a third of Texans who enroll in college graduate.,1,10038
9159,"For the last decade, Floridians salaries have shrunk substantially when adjusted for inflation.",1,10039
9160,"Congress shoveled $700 billion into the Troubled Assets Relief Program, $325 billion of which has been spent without purchasing any toxic assets.",1,10040
9161,Says Bill Nelson cast the deciding vote for Obamacare cutting Medicare spending by $700 billion and letting an unelected board decide what gets covered here.,0,10041
9162,Christmas trees are grown in all 50 States.,1,10042
9163,Barack Hussein Obama will .. force Christian organizations to pay for abortions.,0,10043
9164,"Tim Kaine, as governor, proposed tax increases on people earning as little as $17,000.",1,10044
9165,"When we held recent economic dialogues with China, we agreed on over 100 different things including wildlife trafficking and volcano research. None of these 100-plus points of agreement addressed cybersecurity.",0,10045
9166,Says the U.S. borrows 42 cents of every dollar Washington spends today and about half of that comes from countries like China.,1,10046
9167,Barack Hussein Obama will ... force Christian schools to hire non-Christian teachers.,0,10047
9168,"Obama ""promises more taxes on small business, seniors, your life savings, your family.""",0,10048
9169,On an early date for Floridas presidential primary,0,10049
9170,"Alex Sink was ""the first official who said that BP should pay $25 million for an ad campaign to promote Florida tourism.""",0,10050
9171,Says drug dealers have overdosed on purpose to avoid prosecution.,0,10051
9172,"Texas is experiencing the fastest population growth in the country, adding more than 1,000 people a day.",1,10052
9173,"A few months into office, (President Barack Obama) traveled around the globe to apologize for America.",0,10053
9174,The average cost for health insurance in Florida went from about $600 a month for an individual to about $150 a month.,0,10054
9175,"Her health care plan will cost $110-billion in the first year, which can be paid for with savings.",1,10055
9176,"Georgia has lost 14 percent of its jobs paying more than $50,000 a year and added 15 percent to its Medicaid rolls during the recovery.",1,10056
9177,The Orlando shooter used a weapon of war.,1,10057
9178,Says Ohio has 77 job training programs spread across 13 state agencies.,1,10058
9179,The five Guantanamo detainees swapped for Bowe Bergdahl are right now back on the battlefield.,0,10059
9180,Clinton said great things about NAFTA until she started running for president.,1,10060
9181,Members of the military dont contribute toward their pension.,1,10061
9182,"These are radical Islamic terrorists, and (Hillary Clinton) wont even mention the word.",0,10062
9183,Gov. Romney's own health care plan in Massachusetts ... requires by law that a representative from Planned Parenthood sit on the MassHealth advisory board.,0,10063
9184,We [the city of Atlanta] are overbuilt on housing.,1,10064
9185,There are no earmarks in the stimulus bill.,0,10065
9186,"Under those eight years before (Barack)Obama came along, we didnt have any successful radical Islamic terrorist attack in the United States since Sept. 11, 2001.",0,10066
9187,"Says New Jersey lost private-sector jobs between 2000 and 2009 because Democrats increased taxes, fees, regulations and state spending.",1,10067
9188,"Forty-five percent of those whove been unemployed, theyve been unemployed for six months or longer.",1,10068
9189,The Obama administrations policies have reduced minority dropout rate by 25 percent.,1,10069
9190,Says his administration balanced two budgets with over $13 billion in deficits without raising taxes.,1,10070
9191,The Every Student Succeeds Act did away basically with Common Core.,0,10071
9192,Says Senate candidate Katie McGinty made thousands from companies she previously regulated.,1,10072
9193,Congress and President Obama have accumulated more debt since he took office than the total amount of debt accumulated during the first 200 years of the United States existence.,0,10073
9194,Says Hillary Clinton tripled the number of people with AIDS whose lives are being saved .. and it did not cost you any more money.,1,10074
9195,Florida ranks last in the ratio of employees to residents...And Florida is dead last in the nation in state employee payroll expenditures per resident.,1,10075
9196,President Barack Obamas Fiscal Year 2013 budget proposal couldnt get support from either party in the House or the Senate.,0,10076
9197,Every engine manufacturer in the United States is now in the state of Texas.,0,10077
9198,Wisconsin was embroiled in a constitutional crisis brought on by the Democratic senators fleeing the state for Illinois to block Gov. Scott Walkers budget-repair bill.,0,10078
9199,"In 2011, (the Islamic State) attempted to attack Fort Knox.",0,10079
9200,"Thanks to our policies, for the first time in state history, we have put millions of dollars into our rainy day fund in consecutive years.",1,10080
9201,Says Lois Frankel took a 40 percent pay raise as mayor while West Palm Beach lost jobs.,1,10081
9202,Undocumented immigrants pay $12 billion of taxes every single year.,1,10082
9203,The average student comes out of college hundreds of thousands of dollars in debt.,0,10083
9204,Says GOP Congressional candidate Scott Jones wants to build a wall. He wants to round people up and deport folks.,1,10084
9205,"Says Austin Mayor Steve Adlers transportation plans linked to Proposition 1 on the ballot remove 27+ miles of traffic lanes around the city, replacing them with lanes dedicated to usage by bicycles and buses.",0,10085
9206,20 million people could lose their current coverage including our senior citizens who are on Medicare.,0,10086
9207,"Fully inflating tires is ""a step that every expert says would absolutely reduce our oil consumption by 3 to 4 percent.""",0,10087
9208,"If Buehler were elected, our vote-by-mail system would be at risk.",0,10088
9209,Lindsey Graham endorsed Charlie Crist for U.S. Senate.,0,10089
9210,"Since I took office in January 2011, we have created 11,100 Rhode Island-based jobs.",1,10090
9211,Tennessees appeals court judges were selected by a handful of party officials in Nashville before the system of merit selection was put into effect.,1,10091
9212,"Over the next two years, this $1.8 billion deficit will cost individual Wisconsinites $300 each, or $1,200 for families of four.",0,10092
9213,Says new figures he released showing Wisconsin job gains for 2011 are the final job numbers.,0,10093
9214,Sen. McConnell says its not his job to bring jobs to Kentucky.,1,10094
9215,Says he forced Washington to open up the Arctic Ocean to oil drilling.,1,10095
9216,New food safety legislation will regulate backyard gardening.,0,10096
9217,"A bipartisan payroll tax cut championed by the White House has meant that the average family has an extra $1,000 in their pocket this year.",1,10097
9218,"According to the Centers for Disease Control and Prevention (CDC), about 120 Americans on average die from a drug overdose every day. Overall, drug overdose deaths now outnumber deaths from firearms.",1,10098
9219,The United Nations has conducted 172 successful peacekeeping missions and negotiations.,1,10099
9220,The insurance risk corridors arent going broke like Republicans predicted.,0,10100
9221,RIPTA has really some of the fullest buses for its transit agency size around the country.,1,10101
9222,Says Michael Cargill was arrested and incarcerated in Bell County.,0,10102
9223,"Although Democrats represent only 10 of Florida's 25 districts, their districts received 60 percent of the stimulus funds.",0,10103
9224,Every one of more than 30 federal judges who have considered the issue of gay and lesbian rights since last June ruled that marriage is a constitutional right and you cannot deprive individual citizens of that right based on their sexual orientation.,0,10104
9225,The Obama administration has cut taxes on small businesses 17 times.,1,10105
9226,One out of four of our young people say they are victims of this (dating) violence.,1,10106
9227,Every Republican Senate candidate has now announced whether or not they support the Senate taking up the Supreme Court vacancyexcept for Congressman Heck.,0,10107
9228,Says Democratic opponent is too Republican to stand up for us.,0,10108
9229,"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that cut income taxes by 30 percent.",0,10109
9230,"The health care plan for members of Congress ""is no better than the janitor who cleans their offices.""",1,10110
9231,"On most things except witch trials, Virginia will always have been first.",0,10111
9232,"Because of union rules, cooks helpers moved into DMV jobs they were not trained for",1,10112
9233,Lady Gaga announced she would cover her face until Trump gets fired from office.,0,10113
9234,Dan Webster would force victims of rape and incest to bear their attackers child.,1,10114
9235,"The Great Lakes Compact has a loophole. And the loophole is that while you cannot remove the water in a big transport, you can remove it in containers of 5.7 gallons or less.",1,10115
9236,Americas tax code hasnt been updated in 30 years.,0,10116
9237,"Says U.S. Sen. Ron Johnson wants to put 100,000 troops, including 25,000 Americans, into the area where ISIS is.",1,10117
9238,Rick Boucher helped write the cap-and-trade bill,1,10118
9239,"In July 2010 the government said small businesses -- 60 percent -- will lose their health care, 45 percent of big business and a large percentage of individual health.",0,10119
9240,If our recovery were more typical of the postwar era . . . we would have 14 million more jobs today.,1,10120
9241,"The Banking Committee voted a 1,336-page bill ""out of committee in 21 minutes with no amendments, with the understanding that before the bill came to the floor, we would reach this bipartisan agreement.""",1,10121
9242,A majority of our students are trapped in underperforming schools.,0,10122
9243,Road construction bids are coming in at the lowest in the modern era.,0,10123
9244,"Says Scott Walker said Labor unions dont deserve to have a national holiday due to their damage to the economy. And the holiday should be replaced by Patriots Day, celebrated every year on 9/11.",0,10124
9245,Alex Sink wants to cut Medicare.,0,10125
9246,Says Mitt Romney and Paul Ryan want to turn Medicare into a voucher system.,1,10126
9247,"Every family health insurance policy has ""a $900 hidden tax"" to subsidize health care costs of the uninsured.",1,10127
9248,Let's not blame President Bush for all of this. We've got a Congress who sat around on their hands and done nothing but spend a lot of money ... leaving us $9-trillion in debt that we're passing on to our grandchildren.,1,10128
9249,Says Tammy Baldwin had the opportunity to vote to honor the victims of 9/11 and she voted against it.,0,10129
9250,"In her campaign for president, Hillary Clinton has received $100 million in contributions from Wall Street and hedge funds.",0,10130
9251,Says Obama flip-flopped on withdrawing troops from Iraq.,0,10131
9252,Federal law adopted under Tommy Thompsons watch prohibits the government from negotiating for better prices on prescription drugs for senior citizens,1,10132
