,statement,label,SentimentScore,CountPunc,Readability,CountWord
8076,If it werent for me (illegal immigration) wouldnt even be a big subject.,0,0.0,3,6.8,13
8077,A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state.,0,0.2732,2,11.8,24
8078,Langevin has been the most reliable vote for Speaker Pelosi.,0,0.0,1,7.6,10
8079,"Barack Obama ""extended health care for wounded troops who'd been neglected.""",1,0.4939,4,12.3,11
8080,"Says Mitt Romney was clear that he would not provide government assistance to the U.S. auto companies, even if they went through bankruptcy.",0,0.3818,4,14.2,23
8081,We rank 38th in wages. ... (Rick Scott) goes out around the country and advertises that to other states.,1,0.0,7,10.1,19
8082,"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""",0,0.4019,7,18.6,17
8083,The Employee Free Choice Act mandates the elimination of the secret ballot.,1,0.5106,1,9.7,12
8084,"Our ranking in terms of the best and worst states to do business in was 43 four years ago, and we just moved up to 17 two weeks ago.",1,0.0258,2,10.0,29
8085,"Says his reform efforts improved performance at all 10 low-performing schools in Palm Beach, Florida.",1,0.4767,3,13.4,15
8086,"Democrats' budget resolution would raise America's tax bill by ""$500-billion.""",0,0.0,7,16.1,10
8087,The commercial property tax [in Providence] is second highest in the country behind Detroit.,1,0.0,3,12.1,14
8088,"Barack Obama wants to ""restore"" the estate tax that George W. Bush ""repealed.""",0,0.0,6,9.0,13
8089,"Government subsidies for renewable energies such as wind and solar are 100 times greater than those given to gas and coal, and 50 times greater than what the nuclear industry enjoys.",1,0.8481,2,17.1,31
8090,There are more young black males involved in the criminal justice system than there are in higher education.,0,0.0,1,11.4,18
8091,"A small majority of Americans dont think they like the Affordable Care Act, but a large majority of Americans dont want to do away with the protections that are in the Affordable Care Act.",1,0.6717,2,17.0,34
8092,The Greenlight Pinellas transportation plan involves a 300% tax increase.,0,0.3182,2,13.7,10
8093,Says Rick Scott signed laws requiring mandatory ultrasounds and restricting access to abortion even in cases of rape or incest.,1,-0.7906,1,14.0,20
8094,Says an average of $4 billion is added to the national debt every day.,1,-0.3612,2,4.7,14
8095,"In America, radical speech is not a crime.",1,0.431,2,3.2,8
8096,"100 percent of the crime is committed, in estimate, by about 15 percent of the population.",0,-0.34,3,8.7,16
8097,Says Milwaukee County Executive Chris Abele eliminated sheriffs office funding for providing security for presidential and presidential campaign visits.,1,0.34,1,21.3,19
8098,The state has less employees this year than we did last year.,1,0.0,1,4.2,12
8099,Says one in three Texas children drop out of high school.,1,-0.2732,1,4.2,11
8100,"In 2016, Dallas, Texas, has fewer police officer-related shootings than any large city in America.",1,0.0,5,12.4,15
8101,PIP fraud is $1 billion in fraud.,1,-0.8225,2,0.3,7
8102,Some of the men serving in the (Afghan) armed forces have never driven a vehicle before.,1,0.0,3,8.0,16
8103,Our economy actually shrank during the last three months of 2012.,1,0.0,1,7.6,11
8104,Says 21 million people still suffer slavery today.,1,-0.8519,1,7.9,8
8105,Close to half of the folks in this country illegally entered legally (but) overstayed (their ) visas.,1,0.1027,5,11.6,17
8106,Youre supposed to throw away your shoes ifmercury from a broken CFL light bulb gets on them.,0,-0.4767,1,8.1,17
8107,"John McCain has ""a consistent pattern of ducking important environmental votes.""",0,0.2023,3,14.0,11
8108,"Iowa has the fourth fastest-growing personal income in the United States, while nationally, the real wage has decreased over the past eight years that Congressman (Bruce) Braley has been there by 2.7 percent.",0,0.4215,7,20.2,33
8109,"In Tripoli, jihadists today swim in our embassy pool.",1,0.0,2,6.6,9
8110,SaysTed Cruz distributed the ad showing a nude Melania Trump on a rug.,0,0.0,1,6.1,13
8111,Says Mitt Romney supports a plan to slowly and gradually raise the retirement age of Social Security.,1,0.5994,1,10.6,17
8112,"Latinos in Nevada support Educational Savings Accounts, helping more than 450,000 students access better schools. But Catherine Cortez Masto is against it.",1,0.5267,4,12.8,22
8113,"Says Sen. Rob Portman says Ted Strickland earned $400,000 a year as a lobbyist after leaving Ohio for Washington.",1,-0.5574,4,11.6,19
8114,"Scott Walker was elected governor on a promise not to take campaign contributions from the date of his inauguration until the signing of the state budget, but broke it by taking nearly $5.6 million.",0,-0.4678,4,18.4,34
8115,Houston suffered $1.7 billion in operating losses under Mayor Bill White.,1,-0.7096,3,11.1,11
8116,"The governor won this state with 49 percent. We had some of the closest races in the House in history. So youre not dealing with this 70-30, like they want to make it.",1,0.7579,5,3.3,33
8117,"U.S. Rep. Jim Marshall (D-Ga.) refuses to return $37,000 in dirty campaign contributions from U.S. Rep. Charles Rangel (D-N.Y.)",1,-0.4404,17,10.4,19
8118,"If you are African-American in this country today, you are likely to have a net worth of about 10 percent of what white families have.",1,0.2263,3,11.8,25
8119,"Closing the tobacco loophole would save Missouri taxpayers $50,000,000",1,0.4939,3,15.5,9
8120,"Says Vladimir Putin once said, The breakup of the Soviet Union was the greatest geopolitical tragedy of the 20th century.",1,-0.0516,2,12.6,20
8121,Says Washingtons reach extends to even telling us what kind of light bulb we can use.,0,0.1531,1,7.2,16
8122,Health care premiums up 90 percent in New Hampshire.,0,0.4939,1,6.1,9
8123,"House Speaker Dean Cannon says that freshmen lawmakers account for one-third of the 120-member House, and that two-thirds of the chamber have two years or less experience.",1,0.0,5,17.4,27
8124,The United States has the best health care delivery system in the world.,1,0.8807,1,6.8,13
8125,"There are billions of barrels of oil beneath our oceans and in Alaska, and there is ample oil shale in the Rocky Mountain West, but Democrats ""say all this American energy is off limits.""",0,0.3919,5,16.9,34
8126,"When Mitt Romney chose Paul Ryan as his vice-presidential running mate, that was the end of Romneys chances to win.",0,0.6808,3,11.2,20
8127,Says Mitch McConnell pushed the Wall Street bailout through the U.S. Senate and called it the Senate at its finest.,1,-0.1027,3,6.2,20
8128,Congressman Scott DesJarlais is spending his one year anniversary on vacation -- only working 6 days in all of January.,0,0.0,3,12.8,20
8129,"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""",0,0.4939,3,10.1,16
8130,41 cents out of every dollar (the U.S. spends) is borrowed from places like China.,1,0.3612,5,7.4,15
8131,Tim Kaine wants to thwart right-to-work reform measures in Midwest battleground states.,0,-0.4019,3,14.4,12
8132,New Virginia regulations on abortion clinics provide the same sanitary environment we expect of dental offices.,0,0.0,1,14.8,16
8133,"On average, women make 77 cents for every dollar men make.",1,0.0,2,4.6,11
8134,Says Charlie Crist signed the nations harshest marijuana laws.,0,-0.5994,1,11.3,9
8135,We are the most generous in New England and New England is known for its generosity toward its welfare recipients.,1,0.7841,1,10.9,20
8136,"I used my line-item veto authority to veto $360 million dollars in special interest spending, so that our budget this year ... is still smaller than the fiscal year 2008 and 2009 budgets signed by my predecessor.",0,0.7184,7,19.6,37
8137,Our debt is already bigger than our economy.,1,-0.3612,1,4.4,8
8138,Were the only advanced democracy in the world that makes it harder for people to vote.,1,0.25,1,7.5,16
8139,The shutdown is projected to result in $10 billion in costs to the economy per week.,1,0.0,2,6.9,16
8140,Says he paid one dollar for a sweater at Kohls.,1,0.0,1,1.5,10
8141,Says combined inflation and unemployment rates in October 2011 were the highest since Ronald Reagan succeeded Jimmy Carter.,0,-0.0258,1,15.3,18
8142,"Black voter turnout in 2012 exceeded the rate of white voter turnout, even in the states with the strictest voter ID laws.",1,0.0,2,11.2,22
8143,Says Texas schools have had massive increases in class sizes with Rick Perry as governor.,0,0.0,1,9.6,15
8144,Paul Workman wants to raise the sales tax.,0,0.0,1,3.2,8
8145,Says Sen. Sherrod Brown cast the deciding vote on the government takeover of health care.,0,0.4939,2,9.6,15
8146,"In New Hampshire, 93 percent of Democrats, 79 percent of Republicans, 82 percent of gun owners and 60 percent of NRA households support background checks.",1,0.0772,4,15.6,25
8147,"I wanted to keep it private, because I dont think its anybodys business if I want to send money to the vets.",0,0.0772,2,8.2,22
8148,Prop 56 cheats schools out of at least $600 million.,0,-0.4215,2,3.8,10
8149,78702 is the second-most gentrified ZIP code in the entire country.,0,0.0,2,8.5,11
8150,Between 40 and 50 percent of tax filers do not owe any income tax.,1,0.0,1,3.4,14
8151,Says Donald Trump wants to get rid of the federal minimum wage.,1,0.0,1,5.0,12
8152,Says she stopped Capital Metro from raising fares for senior and disabled citizens.,1,-0.2263,1,10.8,13
8153,Marco Rubios economic proposals will add $3.5 trillion to the federal deficit.,1,-0.4019,3,10.9,12
8154,"If West Virginia had voted for our Democratic nominee in 2000 and 2004, we wouldn't have had to put up with George Bush for the last 7 years.",1,0.0,3,11.7,28
8155,"The stimulus includes ""$219,000 to study the sex lives of female college freshmen.""",1,0.0,5,10.8,13
8156,A million Democrats deserted (Howard Deans) party and joined my party because of Donald Trump in Ohio this year.,0,0.6597,3,11.4,19
8157,I have sent over $400 million to the border of Mexico in the form of Texas Ranger recon teams.,0,0.0,2,6.9,19
8158,"While introducing Donald Trump, former New York City Mayor Rudy Giuliani omitted the September 11, 2001, strikes as a successful terrorist attack during the eight years before President Obamas 2008 election.",1,-0.7579,4,21.0,31
8159,The very first meal on the surface of the moon was the Holy Communion.,1,0.0,1,4.7,14
8160,"He positions himself as pro environment, but he scored a zero yes, zero from the League of Conservation Voters last year.",1,0.5499,3,11.7,21
8161,Harry Reid says he does more for Nevada. Hes done more for unemployment. We were at 4.4 percent. Now were at 14 percent. Hes done more for the foreclosure rate. We have the highest foreclosure rate in the nation. Hes done more for bankruptcy. We have the highest bankruptcy rate in the nation.,1,-0.6913,9,3.3,53
8162,"Since 2000, only 10 cases of in-person voter fraud have been proven nationally.",1,-0.5859,3,9.3,13
8163,"As we watch the news from Colorado with horror and sympathy for the families, we should remember that each day more than 80 Americans are killed by gunfire, unnecessary tragedies.",1,-0.8625,3,17.1,30
8164,Worked with Ronald Reagan and helped re-elect him.,1,0.0,2,7.9,8
8165,Says Mitt Romney flip-flopped on supporting the presidents Recovery Act.,0,0.4404,2,13.2,10
8166,Says Philando Castile had been stopped by police 40 or 50 times before that fatal incident.,1,-0.6597,1,8.9,16
8167,On whether the state should privatize the Ohio Turnpike.,1,0.0,1,8.2,9
8168,"(The Tax Policy Center) found that Romney would raise taxes on the average middle class family by $2,000 to pay for $5 trillion in tax cuts for millionaires and billionaires.",1,-0.3818,6,16.3,30
8169,"Private prisons do not chase escaped inmates past the perimeter like the public prisons do, which means more escaped prisoners in our communities.",1,-0.2682,2,15.5,23
8170,It cost us more to shut the government down than to keep it open.,1,0.0,1,3.0,14
8171,"Says Tim Pawlenty said in 2006, The era of small government is over... the government has to be more proactive and more aggressive.",1,0.296,5,12.4,23
8172,Says Charlie Crist rode on a jet that belongs to a serial polluter with a history of environmental violations fined nearly $2 million for polluting water.,1,-0.7351,2,14.9,26
8173,"I signed the largest single tax cut in the history of Florida, a $25 billion tax cut over five years, directed at property tax cuts.",0,-0.6597,4,11.4,25
8174,Revenues are 15 percent of GDP its still in the range of the lowest its ever been.,1,-0.3818,1,5.3,17
8175,So what sort of services does Romney's health care plan provide? Per the state Web site: $50 co-pay for abortions.,1,0.4939,6,5.9,20
8176,Says Sen. Bernie Sanders has called President Barack Obama weak. Hes called him a disappointment.,1,-0.7351,3,8.4,15
8177,We (Trump University)have an A from the Better Business Bureau.,0,0.4404,3,9.0,10
8178,"In New Hampshire, I spent $3 million. Jeb Bush spent $44 million. He came in five, and I came in number one.",1,0.0772,7,0.8,22
8179,"The United States is number 14, number 15 in college graduation rates, and were leading the world in high school dropout rates.",1,0.5267,3,12.3,22
8180,"Social Security, like I told you, is out of money. This year it is borrowing from the general treasury.",0,0.6908,4,4.4,19
8181,Says Obama called Sarah Palin a pig.,0,0.0,1,2.3,7
8182,Wisconsins pension system is the only one fully funded in the country.,1,0.0,1,7.7,12
8183,"Says that under his tax plan, seniors making less than $50,000 per year won't pay any income taxes.",1,0.0762,5,9.0,18
8184,This kind of snowstorm happens every 10 or 15 years.,1,0.0,1,3.8,10
8185,The Koch Brothers are spending more money than either the Democratic or Republican parties in the 2016 elections.,0,0.4019,1,12.7,18
8186,"Says Jeb Bush not only opposes marriage equality, hes said he personally believes gay couples should be banned from adopting children.",1,-0.4588,2,14.6,21
8187,Natalyn Archibong skipped (Atlanta) City Council meetings or was late 90% of the time. Then she voted herself a pay raise.,0,-0.1027,5,6.7,21
8188,"Under Republican-backed state budget, the state education agency estimates expansion of Wisconsins school voucher program could cost nearly $2 billion annually",0,0.0,3,20.3,21
8189,Says abill he vetoed to give driver licenses to certain immigrants known as Dreamers would havechanged nothing.,1,0.2732,1,13.4,17
8190,U.S. military uniforms are manufactured in China.,0,0.0,3,11.0,7
8191,The Bush tax cuts helped to create a substantial part of the deficit.,1,-0.25,1,5.7,13
8192,We have invested record funding in protecting our environment.,0,0.0,1,11.3,9
8193,$2.4 million of the NIH dollars was spent on origami condoms.,1,0.0,3,5.9,11
8194,"Says Sen. Sherrod Brown voted to keep an extreme, job-killing Internal Revenue Service paperwork mandate.",0,0.0,4,14.7,15
8195,Half of illegal immigrants come on legal visas and then overstay.,1,-0.4767,1,7.6,11
8196,"Girl Scouts USAs curriculum promotes Margaret Sanger, founder of Planned Parenthood, Betty Friedan, founder of NARAL Prochoice, and other pro-abortion women as icons for our children to emulate.",0,0.34,6,20.6,28
8197,"Since 1988, Congress has raised its own salary 15 times to reflect rising costs. But raised the minimum wage only three times.",0,0.0,3,6.5,22
8198,"The Alternative Minimum Tax was never intended to hit people in middle income, upper middle income. It was meant for people who are rich and evading taxes.",1,0.5574,3,7.8,27
8199,AIDS was transmitted to humans because one guy had sex with a monkey and then started having sex with men.,0,0.0,1,9.1,20
8200,Says 6 percent more Republicans across the state voted than Democrats.,1,0.0,1,9.7,11
8201,Blocking travel from countries with Ebola should be possible because President Barack Obama has sealed off Israel in the past.,0,-0.3818,1,13.8,20
8202,"The average homeowner spends more than $2,000 each year on energy costs more than on either real estate taxes or homeowners insurance.",1,0.2732,3,13.8,22
8203,Ohioans can expect to pay up to 41 percent more for their insurance premiums when Obamacare takes effect next year.,1,-0.1027,1,11.2,20
8204,Georgia has had the nations busiest Court of Appeals for a decade or more.,1,0.0,1,6.1,14
8205,94 percent of those that are employed by the Department of Education at the federal level were deemed by the department as nonessential employees.,0,0.0,1,14.7,24
8206,With recent growth it is very clear that private-sector jobs have been doing fine.,0,0.7425,2,8.8,14
8207,North Dakotas economy is reeling.,0,0.0,1,8.4,5
8208,Says residents of Texas and San Antonio can be fired or denied jobs because they are gay.,1,-0.7579,1,7.3,17
8209,Says Hillary Clinton is wrong to say he mocked a disabled reporter.,0,-0.6597,1,6.6,12
8210,"Says many local governments in Wisconsin already require employees to pay 20 percent, 30 percent or even 40 percent of their health insurance premiums.",0,-0.1027,2,15.7,24
8211,The failings in our civil service are encouraged by a system that makes it very difficult to fire someone even for gross misconduct.,1,-0.8503,1,12.6,23
8212,"(Mary) Burkes company, Trek Bicycles, makes 99% of their bikes overseas.",1,0.0,6,10.6,11
8213,"Says as Indiana governor, he has made record investments in education.",1,0.0,2,9.7,11
8214,President Barack Obamas spending drove us $5 trillion deeper in debt.,1,-0.3612,2,9.3,11
8215,"Casey Weinstein: No faith in our military ... When some of our cadets wanted to watch a religious film, Casey Weinstein sued the U.S. military. Sued our soldiers?",0,0.1531,9,6.6,28
8216,"Today, the Social Security system is broke.",0,-0.1027,2,7.0,7
8217,Says she has quadrupled agents to secure our border.,0,0.34,1,6.1,9
8218,"Says Julie Parrish wants to add a sales tax to everything we need to buy including food, clothing, medicine and school supplies.",0,0.0,3,12.5,22
8219,Says gubernatorial candidate Clay Pell hasnt spent a dime on advertising.,0,0.0,1,11.1,11
8220,Poverty among Americans 65 and over is statistically unchanged in recent years because of Social Security.,1,-0.2263,1,13.4,16
8221,The Affordable Care Act is making families pay double-digit premium increases.,1,0.4215,2,13.2,11
8222,"Says that over the last decade, the states population grew three times faster than the Texas state tax system.",1,0.0,2,10.9,19
8223,Many uninsured Americans are young.,1,0.0,1,10.3,5
8224,More than 50 percent of those people getting minimum wage in this state are high school students.,0,0.0,1,9.5,17
8225,"If you survey, most (North Carolina) Democrats also agree with our (election) laws and voter ID.",0,0.3612,6,10.4,16
8226,Says Tom Perriello voted to give tax breaks to foreign companies creating jobs in China.,0,0.296,1,9.3,15
8227,Ted Cruz is in negotiations to be Donald Trumps running mate.,0,0.0,1,5.9,11
8228,"During a town hall meeting on health care, ""ABC didn't even allow ads that opposed the president's health care plan to be aired.""",1,0.6941,6,12.0,23
8229,"Says Texas has one state inspector for every 4,500 oil and gas wells.",1,0.25,2,5.7,13
8230,The Obama administration has been raising taxes.,1,0.0,1,10.3,7
8231,"Boeing is building a brand new 747 Air Force One for future presidents, but costs are out of control, more than $4 billion. Cancel order!",1,-0.4199,5,12.4,25
8232,Peter DeFazio will sneak in a 1 percent tax on all banking transactions.,0,0.0,1,6.8,13
8233,"If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obamas policies have led to groceries going up 29 percent.",0,0.0,2,17.0,31
8234,"Says Catherine Cortez Masto failed Nevada rape victims. While attorney general, thousands of rape kits were never sent for DNA analysis.",1,-0.9432,3,9.8,21
8235,Says President Barack Obama did not invite a Republican senator to dine at the White House until his fifth year in office.,0,-0.1139,1,11.2,22
8236,Says Obama was in New York City the same day as Israeli Prime Minister Benjamin Netanyahu but went on a TV show instead of meeting with him.,0,0.0,1,11.9,27
8237,A Dallas proof-of-insurance ordinance resulted in area tow lots mostly filling with the cars of illegal residents.,0,-0.5574,3,14.2,17
8238,The U.S. House rule barring members from wearing hats while in session dates back to the 1800s and can be waived by the speaker.,1,0.0,3,11.2,24
8239,America used to be the third easiest country to get established in a business. Its now number 17.,0,0.4767,2,4.0,18
8240,"Public support for abortion is actually going down a little bit, polls show.",0,0.4019,2,8.2,13
8241,"Students In Fla. High School Forced To Recite Islamic Prayer, Make Prayer Rugs.",0,-0.4588,3,6.1,13
8242,SaysSenate Republicans are following a longstanding tradition of not filling vacancies on the Supreme Court in the middle of a presidential election year.,0,0.5574,1,17.1,23
8243,"When I took office in 2003, we had very little reserves.",0,0.0,2,3.8,11
8244,The impact of the 2010 federal health care legislation will be huge on Georgia.,1,0.6705,1,7.8,14
8245,The 2015 Legislature passed the fewest laws in 20 years.,1,0.0,1,5.7,10
8246,"The Congressional Budget Office has this economic model where they measure the economy going forward, and they are now telling us that the entire economy crashes in the year 2037 because their computer simulation cant conceive of any way in which the U.S. economy can continue.",1,0.0,4,25.3,46
8247,"There are more atheists in the country right now than Jews, Muslims, Hindus and Buddhists combined and doubled.",0,0.0,3,12.2,18
8248,We have doubled the distance our cars will go on a gallon of gas.,0,0.0,1,3.0,14
8249,"When was the last time you saw a Chevrolet in Japan? It doesnt exist, folks.",0,0.0,3,1.8,15
8250,Documents released from the Soviet Union show the Soviet Union started treating President Ronald Reagan more seriously after Reagan fired the air traffic controllers.,0,-0.6801,1,18.6,24
8251,Says tanking Rick Perrys federal tax plan has huge tax cuts for rich people and big tax hikes for everyone else.,0,0.5719,1,9.7,21
8252,Powerful Houston Democrats Sylvia Garcia (Democrat county commissioner in Harris County) and Elyse Lanie(r) (wife of the former liberal Democrat mayor Bob Lanier) sponsored a Democrat fundraiser for Speaker (Joe) Straus with numerous Democrat officials and high-ranking union officials.,0,0.4215,10,28.0,39
8253,Says he cut the budget.,1,-0.2732,1,-1.1,5
8254,Georgia has the countrys second highest number of fraudulent tax refund claims.,1,-0.4404,1,11.3,12
8255,Big soda has a lot of money.They make a lot of profit off their product and they market in neighborhoods that suffer from these very things that were trying to cure.,1,-0.1531,2,14.6,31
8256,"Says that 500,000 federal workers -- one-fourth of the federal workforce -- make more than $100,000 a year.",1,0.0,9,13.1,18
8257,Weve caught Iran cheating on the interim (nuclear) deal.,0,-0.5574,3,8.2,9
8258,Im the only candidate for Milwaukee County executive that has voted against increasing government pensions.,1,0.0,1,15.3,15
8259,"Were fifth in the world (in executions), behind China, Iran, Iraq and Saudi Arabia.",1,0.0,6,9.1,14
8260,McCain opposes a woman's right to choose.,1,0.0,2,5.6,7
8261,By the year 2015 (Medicaid will) take up half our budget.,0,0.0,3,4.2,11
8262,"Texas has 600,000 registered voters who dont have the kind of photo ID needed to vote.",1,0.0,2,7.5,16
8263,Says Scott Brown co-sponsored legislationto let employers deny women coverage formammograms.,0,-0.34,2,19.2,11
8264,Light rail does not reduce congestion.,1,0.0,1,7.5,6
8265,Nazi imagery [was used] by the Block for Governor campaign to describe supporters of Allan Fung for Governor.,0,0.0,3,11.6,18
8266,"Elena Kagan has published five scholarly review articles, mostly on administrative law and the First Amendment. These articles were mostly on technical and procedural issues.",1,0.0,3,13.1,25
8267,"Says the Congressional Budget Office said if youre going to buy your own policy with these (health care) exchanges youll be paying 10 percent more ... about $2,100 more for a family.",0,0.0,8,17.0,32
8268,"Russian annexation of Crimea removes a million residents of the Ukraine that have provided the margin of victory for (Viktor) Yanukovych, the pro-Moscow prime minister in his last election.",1,0.0,5,19.2,29
8269,"Says a man opted out of Obamacare after the marketplace launched on Oct. 1, 2013, and was informed he owed a $4,000 fine.",0,0.3182,6,10.3,23
8270,Multnomah Countys food action plan clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.,0,0.7184,1,17.8,33
8271,"Says that according to a study, under Obamas health care initiative, nearly 90 percent of people in Wisconsin with health insurance will have their costs go up by more than 30 percent.",0,0.4939,3,17.1,32
8272,Every single month since 1985 has been warmer than the historic average. All 12 of the warmest years on record have come in the last 15 years.,1,0.5994,2,5.6,27
8273,"Four times, I said, he (John McCain)is a hero, but you know ... people choose selective pieces.",0,0.3182,9,9.8,17
8274,PolitiFact Wisconsin concluded that the charge that Justice Prosser prejudges matters that come before the court is True.,0,0.743,1,14.8,18
8275,Says unemployment in Ohio is significantly higher than the unemployment rate in states which are not forced union states and its always been that way.,0,-0.5139,1,14.8,25
8276,The United States invented the community college. Nobody else had ever done anything like it.,1,0.6486,2,7.1,15
8277,Austin mayoral candidate Mike Martinez takes corporate money.,0,0.0,1,14.4,8
8278,Corporate tax holidays pushed by Presidents John F. Kennedy and George W. Bush brought billions of dollars back into the United States.,1,0.6597,3,6.6,22
8279,"Says that before health care reform, one of every three health care dollars spent -- more than $800 billion a year -- didnt go for health care.",1,0.8625,7,13.1,27
8280,Says Wisconsin Assembly Republicans voted to repeal a law that ensures that women cannot get paid less than a man for doing the same job.,0,0.0,1,12.4,25
8281,"As many as 22,000 Americans die each year because they dont have health insurance.",1,-0.5994,2,8.8,14
8282,Milwaukee is the most segregated city in America.,1,0.0,1,7.3,8
8283,On Common Core.,0,0.0,1,0.5,3
8284,The Christian Coalition gave (Adam) Hasner an F.,1,0.0,3,6.7,8
8285,"Eighty-five percent . . . of Rhode Island tax returns that were filed for the year 2010 . . . were from individuals who earned $30,000 or less.",0,0.0,10,14.4,28
8286,Says state lawmakers have voted to spend virtually all of the Rainy Day Fund four times since the funds creation.,1,0.2023,1,10.7,20
8287,The Denver Post has actually hired an editor to promote pot.,0,0.3818,1,5.5,11
8288,"Says the Southwest Florida Water Management District has $850 million in reserves, enough money in savings to run without levying taxes for more than two years.",0,0.0,3,16.0,26
8289,"John McCain ""began his career in Washington as a lobbyist when he was appointed in 1976 as the Navy's liaison to the United States Senate.""",1,0.4215,4,12.7,25
8290,Eliminating the state tax on health savings accounts will make it easier for small business owners to provide health insurance to their employees.,0,0.4215,1,15.5,23
8291,"Since he took office as Milwaukee County executive, we have never raised bus fares and this year therell be a million route-miles more than there were five years ago.",1,0.0,3,15.5,29
8292,The ratio of corporate profits to wages is now higher than at any time since just before the Great Depression.,1,0.5106,1,10.0,20
8293,"Says President Barack Obama promised he would cut the deficit in half, but instead will at least double it.",0,-0.1655,2,10.1,19
8294,Says Russ Feingold formed his own political group to pay himself and his staff millions.,1,-0.1027,1,9.3,15
8295,"Says Rob Portman voted for the bipartisan bill to affirm climate change is real, humans significantly contribute to it and it needs to be addressed.",0,-0.5574,2,14.4,25
8296,Says some [states] with the largest reductions in crime have also lowered their prison population.,1,-0.8074,3,12.4,15
8297,"Today, our unemployment rate is 7.8 percent. That is the lowest in five years.",1,-0.6705,4,3.9,14
8298,"Says she was the the only Democrat who voted against the Wall Street bailout.""",1,0.0,2,7.4,14
8299,California has the same water infrastructure from when we were 16 million people.,1,0.0,1,10.1,13
8300,97 percent of the work that Planned Parenthood does is about mammograms and preventative health.,1,0.0,1,11.8,15
8301,"Al Sharpton went to Ferguson, Mo., and is declaring as a matter of fact that ...Michael Brown didnt use any deadly force or posed no deadly threat to the officer.",1,-0.6705,7,14.4,30
8302,"Why are Muslim armies so useless against ISIS? ... There are 20,000 or 30,000 (ISIS fighters). The countries surrounding ISIS have armies totaling 5 million people.",1,-0.5598,10,8.9,26
8303,Says carbon monoxide is still employed to euthanize dogs and cats in 29 Texas animal shelters.,1,0.0,1,9.8,16
8304,Says Joe Kyrillos voted to raid the states pension funds by $2.8 billion that is costing New Jersey taxpayers still today to the tune of nearly $15 billion dollars to repay that money.,0,0.0,4,16.8,33
8305,"John McCain said ""he wouldn't even sit down with the government of Spain, a NATO ally that has troops in Afghanistan with us now.""",0,0.0,5,11.6,24
8306,"John McCain wants to ""give oil companies another $4-billion"" in tax breaks.",1,0.0,5,9.7,12
8307,"Under Greg Abbott, Texas four-year-olds would be forced to undergo standardized tests.",0,-0.4588,4,14.0,12
8308,I cut state spending more than anybody (in the 2016 GOP field).,1,-0.2732,3,5.0,12
8309,"Since Mr. Fosters been mayor, we have less small businesses in the city of St. Petersburg.",0,0.0,4,8.7,16
8310,"In America, we pay, by far, the highest prices in the world for prescription drugs.",1,-0.1027,4,7.7,15
8311,Newly Elected Republican Senators Sign Pledge to Eliminate Food Stamp Program in 2015.,0,0.0,1,11.9,13
8312,Mark Kirks claim of national security expertise is based on his military record which he lied about at least 10 times.,1,-0.0516,1,11.1,21
8313,The Republican Party has 21 percent party ID and shrinking.,1,0.6597,1,7.1,10
8314,"I was totally against the war in Iraq, saying for many years that it would destabilize the Middle East.",0,-0.6326,2,9.1,19
8315,Claims that Rep. Sanford Bishop votes similar to House Speaker Nancy Pelosi are inaccurate.,0,0.0,2,8.3,14
8316,Large parts of Florida have experienced years of below average rainfall.,1,0.0,1,10.6,11
8317,"Crimea was part of Russia until 1954, when it was given to the Soviet Republic of the Ukraine.",1,0.0,2,7.7,18
8318,President Barack Obama has virtually no one in his cabinet with private-sector experience.,0,-0.296,2,13.3,13
8319,Florida still averages more students in its classrooms than any other state in the Southeast.,1,0.0,1,10.9,15
8320,Florida was the only state during my eight years to go from AA to AAA in its bond rating.,0,0.0,1,5.7,19
8321,"The stimulus includes ""$7 million to build a bridge in Thedford, Nebraska, to help 168 residents avoid a 30-second wait at a local train crossing. Not one full-time job will be created.""",1,0.128,9,9.4,32
8322,Obamacare isnt helping anyone.,0,-0.2235,1,12.4,4
8323,Sixty-one percent of our active military are currently listed as overweight.,1,0.0516,2,12.3,11
8324,Nearly one in four people in their prime working years are not working.,1,0.0,1,6.5,13
8325,"Under former President George W. Bushs administration while the population in that period grew by 10 percent, the number of jobs in the nation grew by 1 percent.",1,0.0772,3,8.1,28
8326,"A little less than 50 percent of the people in this country depend on some form of federal payment, some form of government benefit to help provide for them.",1,0.6908,2,14.0,29
8327,"Says Hillary Clinton couldnt bring herself to say we need to separate commercial banking and speculative banking, namely reinstating Glass-Steagall.",1,0.1027,3,18.9,20
8328,A loophole still exists which allows members of Congress and high-powered executive branch appointees to exploit 'insider' knowledge of the financial industry in order to turn personal profit.,1,0.3612,4,20.3,28
8329,Why do we have automatic citizenship upon birth? Were the only country in the world that has it.,0,0.0,2,3.7,18
8330,"There are approximately 20,000 annual gun purchases in Rhode Island.",1,-0.34,2,11.4,10
8331,The Hollywood celebrities endorsing Hillary Clinton are in many cases celebrities that arent very hot anymore.,0,0.0,1,14.5,16
