,statement,label,SentimentScore,CountPunc,Readability,CountWord
756,Senator Obama thinks we can achieve energy independence without more drilling and without more nuclear power.,1,0.2732,1,14.3,16
757,"The average family (is) now bringing home $4,000 less than they did just five years ago.",1,0.0,5,8.0,16
758,On the Troubled Asset Relief Program (TARP),1,0.3818,2,7.0,7
759,"Leticia Van de Putte opposed putting National Guard troops on the border, would send millions to Central American governments instead and wrote the law giving in-state tuition to illegal immigrants.",1,-0.296,3,20.1,30
760,Says there are four super PACs on the Republican side of the Texas U.S. Senate race.,1,0.5994,3,6.9,16
761,"Unfortunately, since Mr. Fosters been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.",0,-0.34,7,6.7,26
762,"Says U.S. Rep. Ron Kinds stimulus cost taxpayers $278,000 per job.",0,0.0,6,8.0,11
763,"When you read the Koran, it talks about dont take Christians and Jews as your friends.",1,0.4767,2,7.5,16
764,Dan Patrick called for increasing the gas tax and the state sales tax.,1,0.0,1,6.1,13
765,Congressman Joe Heck has (voted) 62% of the time with Nancy Pelosi and the Democrats on a variety of important issues.,0,0.2023,4,11.1,21
766,"Chile ranks third internationally in economic freedom, while the U.S. ranks 17th.",0,0.6369,4,12.0,12
767,"Under the White Houses budget proposal, we will not be adding more to the national debt by the middle of the decade.",0,-0.3612,2,9.9,22
768,Bill McCollum said tax cuts don't work.,0,-0.296,2,4.3,7
769,The tax burden on Virginia families was lower under Tim Kaine than under George Allen.,0,-0.6249,1,8.7,15
770,Says CharlieCrist made it easier for Duke to take your money.,0,0.4215,1,5.9,11
771,Says a Barack Obama black imposter joke got a standing ovation at San Angelo rodeo.,0,0.296,1,7.7,15
772,Already in Wisconsin we have seen fewer people pursuing education as a career due to the Act 10 collective bargaining law.,0,0.0,1,12.0,21
773,SaysMaggie Hassan was out of state on 30 days over the last three months.,1,0.0,1,5.8,14
774,Gov. Kasich and the Republican-dominated legislature have foregone the popular option of closing tax loopholes that amount to $7 billion annually in this state.,1,0.4215,4,17.5,24
775,Says his Texas election fraud investigations have resulted in 50 convictions.,1,-0.5859,1,12.8,11
776,Miami-Dade County is the No. 1 donor county in the state.,0,-0.296,3,4.2,11
777,"We havent had a Republican senator in Washington for ... why, I think Clifford Case was our last Republican senator.",1,0.0,5,12.1,20
778,"Judging by a recent vote, Rep. Debbie Wasserman Schultz thinks its okay for medical marijuana patients to go to federal prison.",0,-0.34,3,7.8,21
779,Federal prosecutions for lying on background checks to buy guns are down 40 percent under President Barack Obama.,1,-0.5267,1,12.7,18
780,We havent yet taken out a negative ad.,0,-0.5719,1,0.8,8
781,Jane Norton supported the largest tax hike in Colorado history.,1,0.3182,1,9.0,10
782,"Here in Florida, Ive slashed government by 10 percent. That's $7 billion.",0,-0.2263,5,5.9,12
783,"Over the past year ... our 16 counties have hemorrhaged more than 6,000 jobs with no apparent end in sight.",0,-0.296,5,9.9,20
784,"Since President Barack Obama took office, you have 1,700 employees just at the Department of Transportation earning over $170,000.",0,0.0,5,15.8,19
785,"New Jerseys governor cut $1.6 billion from public education while handing out $2.1 billion in corporate tax breaks, more than the entire previous decade.",1,-0.2732,6,16.1,24
786,"Even with recent changes, the average hourly wage at General Motors is still $75 an hour.",0,0.0,3,8.4,16
787,U.S. House opponent Paul Ryan supports cutting funding for veterans by 24 percent.,0,0.25,3,10.4,13
788,"Since 1970, the Clean Air Act has reduced toxic and health-threatening air pollution by 60 percent while our economy has grown more than 200 percent.",1,0.4019,3,14.6,25
789,Missouri is #1 in the nation for holding down tuition increases at public universities.,1,0.0,2,10.5,14
790,The Milwaukee business community did not speak about the facts -- and in support of train manufacturer Talgo -- as the Milwaukee-Madison rail link was being killed.,1,-0.4215,6,17.1,27
791,The U.S. representatives that voted to keep militarizing the police received 73 percent more campaign money from the defense industry than the representatives who voted to stop it.,1,-0.1779,3,18.3,28
792,We have never done business with Donald Trump.,1,0.0,1,5.6,8
793,Sen. McCain says it was not a mistake to vote against the Bush tax cuts ... but now says the tax cuts need to be made permanent.,1,-0.4371,5,10.0,27
794,"During the Reagan era, while productivity increased, ""wages for working people remained frozen.""",1,0.2732,5,15.5,13
795,"When you look at the earned income tax credit, it has about a 25 percent fraud rate. Were looking at $20 billion to $30 billion.",1,-0.296,5,4.4,25
796,"Unemployment insurance kept more than 620,000 children out of poverty in 2012.",1,-0.7351,2,10.9,12
797,"170,000 of the jobs created in Texas under Gov. Rick Perry were government jobs.",1,0.25,3,4.6,14
798,Says 97 percent of food stamp benefits are paid in the proper amounts to people who are really eligible.,1,0.3818,1,9.4,19
799,"To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives.",1,-0.296,4,10.9,17
800,"The Senate has not passed a budget in more than three years, not a good budget, not a bad budget, no budget.",1,0.3252,4,8.2,22
801,"Congress includes 36 people accused of spousal abuse, 84 arrested for drunk driving in the past year, 71 with terrible creditand more.",0,-0.9325,3,13.8,22
802,Says the initial Portland plastic bag ban represented only a modest share of total single-use checkout bag use.,0,-0.34,2,12.2,18
803,The Bundy Ranch deal is all about Nevada Sen. Harry Reid using federal violence to take peoples land in his state so he can package it to re-sell it to the Chinese.,0,-0.6249,3,6.2,32
804,There's no evidence anywhere that offshore drilling has hurt tourism in any area where it has been allowed.,0,-0.6808,2,11.1,18
805,Says Wisconsin women facing pay discrimination cant do something about it under bill passed by Republicans.,0,-0.1027,1,13.7,16
806,"Under the new health care law, if a landscaper wants to buy a new lawnmower, or a restaurant needs a new ice-maker, they have to report that to the feds.",1,0.4939,5,13.0,30
807,"Says that President Obama said if Congress passed the economic stimulus bill, we would have unemployment at 8 percent and no higher. And it went higher.",0,-0.6249,3,8.1,26
808,Says Charlie Crist implemented Jeb Bushs A+ Plan.,1,0.0,2,7.3,8
809,We have 650 people who move to Texas every day.,1,0.0,1,1.5,10
810,"By some estimates, as few as 2 percent of the 50,000 (Central American) children who have crossed the border illegally this year have been sent home.",1,0.0,5,14.0,26
811,Says city of Portland has a one-time $22 million surplus,1,0.0,2,5.7,10
812,I never gave up custody of my children. I never lost custody of my children.,1,0.2411,2,1.8,15
813,The New England Journal of Medicine released a survey the week that President Obama signed Obamacare stating that over 30 percent of American physicians would leave the profession if the government took over health care.,0,0.4588,1,21.1,35
814,You can buy lobster with food stamps.,1,0.0,1,2.9,7
815,I cut more as a percentage out of government than any state in the country this past decade. And where is Michigan in terms of its economic growth? Cutting did not result in economic growth.,1,0.3818,3,5.4,35
816,The Obama administration gave Iran $400 million in ransom payment cash.,0,0.0,2,10.2,11
817,"I remember one of [Curt Schillings] teammates said he painted his sock, the bloody sock.",0,-0.4404,4,9.3,15
818,Not one dime gets added to the deficit because of Social Security.,0,-0.0772,1,6.1,12
819,"The United States of America, right now, has the strongest, most durable economy in the world.",1,0.6908,4,9.8,16
820,Canada sets aside 36 percent of their visas for people with skills they think their country needs. We set aside 6 percent.,0,0.0,2,5.7,22
821,The federal health care law is probably the biggest tax increase ever in the history of our country.,0,0.6705,1,9.3,18
822,"There are 60,000 fewer jobs today in this state than we had in 2008.",1,0.0,2,4.1,14
823,On toll roads.,1,0.0,1,-1.2,3
824,Says Republicans supported legislation on early voting and in-person voting in 2005.,1,0.3182,2,13.2,12
825,"Chained CPI would save $1 trillion in the second decade off the federal budget debt, a report shows.",1,0.1779,3,9.3,18
826,Says Austin is the largest city in America without a congressional district anchored in it.,1,0.0,1,10.2,15
827,"A president must ""obtain Congress' consent before formally accepting the Nobel Prize.""",0,0.5423,4,14.0,12
828,"When people enter the service, theres not a mental health evaluation.",1,0.0,2,9.3,11
829,"Road congestion costs rush hour drivers in Austin and Dallas more than $1,000 a year. And in Houston, its even more -- almost $1,500 a year.",1,0.0,9,6.5,26
830,Theres more murders with hammers last year than...shotguns and pistols and AK-47s.,0,-0.6478,5,12.5,12
831,Uses headlines to portray Gov. Rick Perry as beholden to special interests.,1,0.5719,2,6.7,12
832,"Ms. Kagan has spent her entire professional career in Harvard Square, Hyde Park and the D.C. Beltway.",1,0.0,5,10.6,17
833,Her campaign and her supporters in her campaign were the ones that borne out the birther movement.,1,0.4404,1,9.8,17
834,"Because of voter fraud, Republican candidates need to do a point or two better to win statewide elections in Wisconsin.",0,0.4404,2,12.1,20
835,Nine million people have lower-cost HIV/AIDS medicine because of the work of the Clinton Foundation and my husband.,1,0.0,3,13.2,18
836,"Chris Christie helped funnel $6 million in federal Hurricane Sandy money to a senior center in Belleville, N.J., a place that suffered no damage.",1,-0.8176,6,14.5,24
837,"Massachusetts under Gov. Mitt Romney initially ranked last among states in job growth, but by the end of his governorship, we were in the middle of the pack.",1,0.2023,4,7.4,28
838,"The federal budget bill reauthorizes the Overseas Private Investment Corporation, which provides taxpayer dollars so that the Four Seasons hotel can build a resort in Turkey.",1,0.0,2,18.6,26
839,Says that 9 million to 50 million undocumented immigrants live in the United States.,0,0.4215,1,9.4,14
840,Ohioans want an end to pay-to-play politics.,0,0.0772,3,7.6,7
841,We are the only industrialized nation that doesnt guarantee workers paid family leave.,1,-0.2359,1,11.9,13
842,"A single mother of two cant qualify for basic healthcare through Medicaid if she makes more than $3,504 dollars a year.",1,0.0,3,11.3,21
843,General Motors is the largest corporation in the world again.,0,0.0,1,8.1,10
844,"A mailer from the Obama campaign ""accurately indicates"" that Hillary Clinton would ""force uninsured people to buy insurance, even if they can't afford it.""",1,0.0,7,16.5,24
845,Says Ohio Treasurer Josh Mandel supports allowing the United States to default on its obligations.,0,0.7003,1,12.4,15
846,Says Mitt Romney belittled middle-class tax cuts as nothing more than little Band-Aids.,0,-0.6369,3,12.2,13
847,A referendum gives the people the chance to decide on cutting the Milwaukee County Board budget by two-thirds,0,0.128,1,11.6,18
848,"Even among second and third generation Muslims in the United States, theres no real assimilation.",0,0.1531,2,12.1,15
849,Hackers broke into Virginias prescription-drug database (and) ... obtained more than 8.2 million patient records and a total of nearly 36 million prescriptions.,1,-0.4215,8,19.1,23
850,"Says Ted Cruz was just bribed by the Kochs to introduce a bill that would give them and their allies Americas national forests, parks, and other public lands and open them for mining, drilling, fracking and logging.",0,0.0,5,19.9,37
851,The (Russian) ruble is already going down.,1,0.0,3,6.3,7
852,On subsidies for ethanol production.,0,0.0,1,11.2,5
853,One out of five of our children live in a family thats on food stamps.,1,0.0,1,3.6,15
854,"Says she brought together business, labor and hospitals to give 94,000 Oregon children health care.",1,0.4939,3,12.8,15
855,"According to independent analysis, unfair trade deals have resulted in the loss of over 64,000 jobs in Wisconsin ... But Ron Johnson favors those deals.",1,-0.0516,6,9.7,25
856,Ohio currently ranks 50th out of all states in income growth.,1,0.3818,1,5.9,11
857,We knew Strom Thurmond had proposed the amendment that blocked Puerto Ricos use of Chapter 9 bankruptcy protection.,1,-0.2732,1,13.2,18
858,"In the four years before I became governor, we increased state debt $5.2 billion. Weve paid it down $2 billion.",1,-0.1027,6,5.2,20
859,"Says they said it was impossible to balance a budget at the same time, with an $11 billion deficit and we did it.",1,-0.4019,3,8.7,23
860,Says Bruce Starr broke the law by letting lobbyists wine and dine him in Maui.,0,-0.4215,1,6.2,15
861,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.,0,0.7096,1,12.3,17
862,John McCain is right on that one. The line-item veto is the best tool the president has to rein in excessive spending.,1,0.6369,3,4.8,22
863,"In 2009, the FBI referred more than 71,000 cases of people failing background checks when trying to buy a gun to another federal agency, but U.S. attorneys ultimately prosecuted only 77 of them.",1,-0.7391,6,18.2,33
864,Says Barack Obama is the first president in modern history not to have a single year of 3 percent growth.,1,0.3818,1,8.8,20
865,Half of all hospitalized seniors are suffering from malnutrition so severe that it either caused their illness or it prevents them from getting better.,0,-0.7155,1,15.7,24
866,"Under conservative leadership, Congress has reduced the federal deficit by 60 percent nearly $800 billion.",0,-0.4019,3,14.9,15
867,Says Patrick Murphy never worked as a CPA and was never a small business owner.,0,0.0,1,6.5,15
868,"In 2012, Wall Street gave Scott Brown more campaign contributions than any other candidate -- $5.3 million.",1,0.0,6,13.4,17
869,$65 billion would be added to the deficit if we keep the cuts for people on the highest incomes.,1,-0.5994,2,7.4,19
870,"What I look at every month is how many more New Jerseyans are back to work. You have another 9,900 last month that are back to work and over almost 90,000 that are back to work now since I became governor.",0,0.0,4,7.8,41
871,Says Newt Gingrich co-sponsored a bill with Nancy Pelosi that would have given $60 million a year to a U.N. program supporting Chinas brutal one-child policy.,0,-0.296,6,15.7,26
872,"Poor people go to a ""payday lender...and they pay 300, 400, 500 percent interest.""",1,-0.5423,8,8.8,14
873,"Other states have considered or have sunset advisory commissions; the federal government has the ability, too.",1,0.3182,3,14.5,16
874,"Under Wisconsin law, anyone who knows anything about a John Doe secret criminal investigation cant talk about it.",1,-0.5267,2,12.7,18
875, ... following World War II war crime trials were convened. The Japanese were tried and convicted and hung for war crimes committed against American POWs. Among those charges for which they were convicted was waterboarding.,1,-0.9451,6,10.3,35
876,"On the economic crisis, ""the biggest problem in this whole process was the deregulation of the financial system.""",1,-0.7783,4,12.7,18
877,"Texas high school graduation rate went from 27th in the country in 2002, to second highest in the country in 2013.",0,0.0,2,10.2,21
878,Says the secret John Doe criminal investigation of his campaign has been resolved and two judges have said it is over.,0,-0.4019,1,11.1,21
879,"Obama came into office ""with a $1.3 trillion deficit before I had passed any law. ... We came in with $8 trillion worth of debt over the next decade.""",1,-0.5106,10,6.1,29
880,"Says Daniel Webster wants to make divorce illegal, even for abused wives.",1,-0.7845,2,8.9,12
881,"Says Amanda Fritz publicly claimed to be endorsed by NARAL Pro-Choice Oregon, both on her website and in the voters guide.",1,0.25,3,12.0,21
882,"I'll tell you what I can tell this country: If they want a president who doesn't believe in God, there's probably plenty of choices.",0,-0.1316,6,12.0,24
883,Drinking champagne could help prevent Alzheimers and other forms of dementia.,0,0.6124,1,12.8,11
884,"Because of the health care act, The people who have health care and like it in this county are not going to be able to keep what they have.",0,0.836,2,11.1,29
885,Ford is moving all of their small-car production to Mexico.,1,0.0,2,7.1,10
886,"Right now in Georgia, nearly one in three leaving our prisons are re-convicted within three years.",1,0.0,3,11.0,16
887,Says Kay Hagan supports waivers for friends of Obama and special treatment for Congress and their staffs.,0,0.8074,1,11.8,17
888,Says shes never said dont build Texas 45 Southwest.,1,0.0,1,5.6,9
889,The Department of Homeland Security is the only federal department not funded for this entire fiscal year by Congress.,1,0.34,1,12.8,19
890,"If you are a member of union, your median weekly income is roughly $200 more than if you are a nonunion member, and that doesnt include benefits.",1,-0.2924,4,12.8,27
891,"For every dollar (in the stimulus package) that is spent to help small businesses, $4 is being spent to help upkeep the grass on the lawns of Washington.",0,0.6597,5,13.8,28
892,"If sea levels rise six feet due to climate change, Waterplace Park in Providence and Wickford village would be swamped",1,0.0,1,11.9,20
893,"Chinese tire imports threatened 1,000 American jobs, so President Obama stood up to China and protected American workers. Mitt Romney attacked Obamas decision.",1,-0.4767,4,12.4,23
894,"Says the state of Texas rates as unacceptable almost 500 of the states 8,000 public schools.",1,-0.4588,2,9.2,16
895,The Wisconsin Economic Development Corporation is a proven job creator.,1,0.0,1,12.8,10
896,Says Dan Patrick proposed Arizona-style show-me-your-papers legislation.,1,0.0,5,26.5,7
897,Our (Texas) graduation rate ranks 43rd out of 50 states.,1,0.0,3,5.7,10
898,Says that his transportation budget and Ohio Turnpike plan would make sure we have lower tolls than weve had through the history of the turnpike.,0,0.0258,1,13.9,25
899,The war spending bill actually spends more money on the International Monetary Fund than on the war.,0,-0.8316,1,10.3,17
900,North Carolina has one of the fastest growing populations as well as the fastest growing economy in the country.,1,0.5423,1,11.4,19
901,Says Paul Ryans budget relies on the same $700 billion in savings from Medicare that Mitt Romney and other Republicans have been attacking Democrats about.,1,-0.4588,2,15.8,25
902,Says Hillary Clintons State Department blocked investigation into Orlando killers mosque.,0,-0.7506,1,17.9,11
903,The Madison-Milwaukee (high-speed) train line is dead.,0,-0.6486,5,14.4,7
904,"In February, John McCain suggested the Bergdahl-Taliban swap that he now calls outrageous and dangerous.",1,-0.7269,3,14.3,15
905,"Says that in 2011, Oregon had the second fastest growing economy in the nation.",1,0.1779,2,7.8,14
906,Robert Hurt supported a bill that helped the uranium industry after taking contributions from the industry and because his father had a stake in it.,0,-0.2732,1,14.4,25
907,Sherrod Brown supported President Obamas $453 billion tax increase.,0,0.5574,2,14.0,9
908,I never favored cap and trade.,0,-0.3252,1,1.2,6
909,"The runnerup to Caitlyn Jenner for ESPNs Arthur Ashe Courage Award was Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.",0,0.296,2,13.2,28
910,"Every year the state loses 8,000-10,000 acres of land in bear country.",1,-0.3182,4,7.7,12
911,Caution: Kissing and cuddling chickens can be hazardous to your health.,1,0.5719,2,10.2,11
912,Says Connie Mack is protecting Chevron oil from a multi-billion dollar lawsuit over pollution of rivers and rainforests.,1,-0.2263,2,14.5,18
913,Theyre paying a less rate of tax -- these richest people in America -- than they have in the last 80 years.,1,0.5267,5,8.8,22
914,The coalition of Arab states against Libyas Moammar Gadhafi is the biggest coalition against a fellow Arab leader since the Persian Gulf War in 1990-1991.,1,-0.5994,2,15.6,25
915,"The CBO says if we raise the minimum wage the way Charlie (Crist) wants to do it, it would lose 500,000 jobs.",1,-0.4019,5,8.4,22
916,"The Obama administration is using as its legal justification for these airstrikes (on the Islamic State), an authorization for military force that the president himself has called for repeal of.",1,0.128,4,19.5,30
917,Florida is enjoying its lowest crime rate in 39 years.,1,-0.4019,1,4.8,10
918,There has never been a panther attack in the history of Florida.,1,0.3724,1,5.4,12
919,"In this judicial race, special interest groups have demanded money from me, in exchange for endorsement and support.",0,0.8316,3,13.5,18
920,"Before Medicare, only 51 percent of Americans 65 and older had health care coverage and nearly 30 percent lived below the poverty line. Today, thanks to Medicare ... nearly all seniors have coverage and 75 percent fewer struggle in poverty.",1,-0.4215,7,12.6,40
921,Says the federal government hosted a conference and ordered 250 muffins at 16 bucks a piece.,0,0.0,1,9.2,16
922,Says the Simpson-Bowles deficit reduction proposal went from President Barack Obamas desk to the garbage can.,0,-0.4019,2,14.3,16
923,"Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.	crime	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	New York, N.Y.
5122.json	mostly-true	In 1958, there were 16 states in this country that prohibited -- prohibited -- an African-American and a Caucasian from being married.	civil-rights,gays-and-lesbians,marriage	sheila-oliver	Assemblywoman	New Jersey	democrat	0	1	1	3	0	a news conference
11191.json	true	Says Donald Trump has changed his mind on abortion.	abortion	carly-fiorina		California	republican	5	5	4	3	2	the first Republican presidential debate
10315.json	mostly-true	It has been many years, if ever, since an inmate has completed his or her high school diploma while incarcerated in a state correctional facility for adults.	corrections-and-updates,criminal-justice,public-safety	lc-buster-evans	Assistant Commissioner	Georgia	none	0	0	0	1	0	in a press release
1964.json	mostly-true	Says U.S. Rep. Michael McCaul is the sixth-richest person in Congress.	candidates-biography	ted-ankrum	Retired	Texas	democrat	0	1	0	1	0	a speech
624.json	true	McCain is raising campaign cash with one of (Jack) Abramoff's closest business partners: scandal-plagued conservative activist Ralph Reed.""",1,-0.7964,59,24.4,205
924,More than 10 years of free trade has brought a $2 billion per day trade deficit.,1,0.1531,2,5.7,16
925,"Says Kurt Schrader voted to cut $500 billion from Medicare, threatening thousands of Oregon seniors and their access to their current coverage.",0,-0.6705,3,15.7,22
926,"Believe it or not, consumer spending is up over the last eight months.",1,0.0,2,6.1,13
927,"Under Common Core standards, it takes more than a minute to teach a student how to add nine plus six.",1,0.0,2,7.9,20
928,Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist was against it.,1,0.3182,2,11.2,15
929,Black children constitute 18 percent of the nations public school population but 40 percent of the children who are suspended or expelled.,1,-0.7684,1,14.6,22
930,I opposed TPP (Trans-Pacific Partnership) and have always opposed TPP.,1,0.0,4,12.3,10
931,President Obama and liberal former DNC Chairman Tim Kaines $787 billion stimulus failed to create jobs.,0,-0.296,2,12.5,16
932,"Says that during his eight years as Florida governor, we created 1.3 million net new jobs -- more jobs created than Texas.",1,0.4588,5,11.7,22
933,"Marco Rubio's ""income skyrocketed while his power increased.""",1,0.0,4,14.4,8
934,This ban will only apply to Oregon commercial fishermen. Washington commercial fishermen would still be allowed to use gillnets on the Columbia River.,1,-0.5574,2,10.6,23
935,Says Republican recall challenger Jonathan Steitz failed to pay his taxes.,1,-0.4939,1,11.5,11
936,"In six years, (U.S. Rep. Gary) Peters introduced zero bills that became law.",0,0.0,7,5.0,13
937,Measures taken by my administration have saved taxpayers $1 billion.,1,0.4215,2,11.4,10
938,"Says his proposed payroll tax cut will mean an extra $1,500 in your pocket compared to if we do nothing.",1,-0.2732,3,8.6,20
939,"In last weeks debate, Bernie questioned Hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent, mind you: 0.2 percent.",1,-0.0772,7,12.4,41
940,"A few months ago when you were asked whats the biggest geopolitical threat facing America, you said Russia.",1,-0.5267,2,11.1,18
941,Says his views on reparations for slavery are the same as Barack Obamas and Hillary Clintons.,1,-0.7003,1,9.6,16
942,Says the National Labor Relations Board told Boeing that it cant build a factory in a non-union state.,0,0.0,2,9.8,18
943,"Says by rejecting an expansion of Medicaid under the new law, Georgia was depriving 25,000 veterans of health care coverage.",1,-0.4215,3,13.3,20
944,Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.,0,-0.4019,1,14.2,25
945,Obamacare will drive 2.5 million Americans out of the workforce.,0,0.0,2,9.5,10
946,"After laying off 30,000 people,Carly Fiorina said that in retrospect, I would have done them all faster.",1,0.0,4,11.5,17
947,Peter Kilmartin voted for the 38 Studios loan guarantee and his State House job was to twist [legislators] arms to vote for deals like this.,0,0.5423,3,12.9,25
948,On Donald Trumps track record in business,0,0.0,0,5.6,7
949,"Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.",1,0.0,4,17.5,16
950,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",1,0.0,3,13.7,24
951,"On my first day in office, I ordered a review of every regulation in the pipeline and every contract exceeding $1 million.",1,0.0,3,11.2,22
952,The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.,0,0.0,1,11.5,26
953,Says Sean Duffy was a no-show as Ashland County District Attorney while he was on the campaign trail,0,0.0,1,9.3,18
954,Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,0,0.5106,3,15.1,13
955,Evidence shows Zika virus turns fetus brains to liquid.,0,0.0,1,7.7,9
956,"Says after leaving the White House, Hillary Clinton was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen.",0,-0.7351,5,15.8,26
957,Georgia is the Saudi Arabia of pine trees.,0,0.0,1,3.2,8
958,U.S. Senate candidate Jack Kingston voted for the Cash for Clunkers program.,1,0.0,3,10.1,12
959,"Put simply, less government spending equals more private sector jobs.",1,0.0,2,11.8,10
960,I turned a $110 million deficit into a $1.6 million surplus for our city.,0,-0.4019,4,5.8,14
961,Seventy percent of Americans dont have a college degree.,1,0.0,1,8.2,9
962,"Under the plan, for the first five years your employer not only has to keep the coverage, but you can't migrate to the public plan.",0,0.0,4,11.2,25
963,Says the oil industry subsidies that President Barack Obama is attacking dont exist,0,-0.4588,0,10.8,13
964,"President Barack Obamas veto of the Keystone XL pipeline killed 42,000 jobs.",1,-0.6705,2,10.1,12
965,John McCain decided to stand with George Bush 95 percent of the time (last year).,1,0.0,3,7.1,15
966,"Says Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.",0,-0.296,2,9.3,15
967,"In Hillary Clintons tax returns, you saw a lot of income coming from donors to the Clinton Foundation and people who benefitted from her State Department term as well.",1,0.5859,2,15.6,29
968,"Says that when the Rolling Stones performed in an Austin park, they paid $25,000 to the nearby city of Rollingwood for one night of inconvenience.",1,-0.3612,4,14.1,25
969,Says the NAACPs Ohio chapter has endorsed Issue 2.,0,0.25,1,5.1,9
970,Florida led the nation in job creation while Bush was governor.,1,0.2732,1,6.8,11
971,Says Marco Rubio knows full well I voted for his amendment to increase military spending to $697 billion.,1,0.5267,2,10.6,18
972,Says Joe Heck voted to shut down the government.,1,0.0,1,4.0,9
973,Oil production is down 14 percent this year on federal land.,1,0.0,1,5.5,11
974,"Of the 98 top oxycodone-dispensing doctors who used to live in Florida, today, there are none.",1,0.2023,4,9.8,16
975,A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession.,1,0.1027,1,10.4,24
976,John McCain has changed position on invading Iraq.,0,0.0,1,7.9,8
977,State employees are actually going to get a pay raise.,0,-0.1027,1,4.8,10
978,"A Texas law requires every high school to have a voter registrar and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.",1,0.3182,2,16.9,34
979,Federal spending on entitlements is projected to consume all revenue by 2045.,1,0.0,1,10.5,12
980,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,0,0.7717,1,10.4,16
981,"The Democrat majority in the Senate has failed to submit [a] budget in the past 1,000 days.",0,-0.5106,4,7.8,17
982,Says Rick Perry increased spending in Texas by more than 50 percent.,1,0.2732,1,6.9,12
983,"Says as a share of the US economy, the governments support for research and development (RD) has fallen by nearly two-thirds since the 1960s.",1,0.34,5,13.7,24
984,Says Texas Republican leaders have proposed laying off thousands of teachers.,0,0.0,1,12.8,11
985,The Democratic health care bill in the House would create 53 new government bureaucracies.,0,0.6486,1,11.5,14
986,Says that Donald Trump supported Charlie Crist.,1,0.3182,1,9.7,7
987,"Dollar General added 2,500 stores and 20,000 jobs during his four-year tenure as CEO.",1,0.0,4,9.8,14
988,Property tax exemptions can be granted to small businesses that move into Milwaukee County.,0,0.25,1,11.8,14
989,Gov. Sarah Palin got precisely zero support for her call for Alaskas Democratic Senator Mark Begich to resign because Ted Stevens corruption conviction was overturned.,0,0.0772,2,18.0,25
990,Says overwhelming majorities of Americans support gun legislation like background checks.,1,0.4215,1,17.9,11
991,"Under the DREAM Act, after two years of higher education or military service you are eligible for citizenship. Once a citizen, this paves the way to bring the rest of (your) extended family to the United States.",0,0.6739,6,10.1,37
992,"Since President Barack Obama took office, 2 million more Americans are out of work.",1,0.0,2,9.1,14
993,Says opponent David Dewhurst is a career politician.,0,0.0,1,9.1,8
994,Says Virginia economic development officials decided they didnt want to bid on his companys electric automobile plant.,0,-0.0572,1,15.3,17
995,"The State Department says the 42,000 jobs created by the Keystone XL pipeline are ongoing, enduring jobs.",0,0.25,3,11.8,17
996,Wisconsins new state budget includes a 15 percent increase for road construction and yet weve got local towns tearing up paved roads and replacing them with gravel.,0,0.2023,1,16.1,27
997,The Obama administration is refusing to directly arm the Kurds.,1,-0.4019,1,9.0,10
998,"The Obama administrations green stimulus program funneled close to $2 billion dollars to overseas firms, creating thousands of jobs in China.",0,0.3182,3,16.2,21
999,The worlds 62 richest people own the same wealth as the 3.6 billion poorest.,1,0.4767,2,6.8,14
1000,"There are approximately 18,000 (police) departments in the United States.",1,0.4215,4,13.7,10
1001,The cost-of-living increase in Social Security is tied to wage inflation.,0,0.5719,3,11.1,11
1002,Nearly a quarter of all adults in this state have some college credit without a degree.,1,0.3818,1,7.8,16
1003,"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted.",1,0.0,3,12.6,13
1004,Republicans tried to block the deficit commission.,1,-0.6808,1,11.7,7
1005,The state is able to sharply curtail contract bargaining rights for state employee unions.,1,0.0,1,11.5,14
1006,On his support for sharply limiting collective bargaining by public employees.,1,0.4019,1,13.2,11
1007,Georgia is one of only about seven states in the country that has a AAA bond rating.,1,0.0,1,5.9,17
1008,"Rick Perry attempted to fast-track unnecessary coal-fired power plants, which degrade air quality and would cost billions. Fortunately, a court stopped him.",1,-0.5859,6,13.0,22
