,statement,label,id
923,"Fifty-six percent decline in overall crime. A 73 percent decline in motor-vehicle theft. A 67 percent decline in robbery. A 66 percent decline in murder. This is way beyond what happened in the nation during this period of time.	crime	rudy-giuliani	Attorney	New York	republican	9	11	10	7	3	New York, N.Y.
5122.json	mostly-true	In 1958, there were 16 states in this country that prohibited -- prohibited -- an African-American and a Caucasian from being married.	civil-rights,gays-and-lesbians,marriage	sheila-oliver	Assemblywoman	New Jersey	democrat	0	1	1	3	0	a news conference
11191.json	true	Says Donald Trump has changed his mind on abortion.	abortion	carly-fiorina		California	republican	5	5	4	3	2	the first Republican presidential debate
10315.json	mostly-true	It has been many years, if ever, since an inmate has completed his or her high school diploma while incarcerated in a state correctional facility for adults.	corrections-and-updates,criminal-justice,public-safety	lc-buster-evans	Assistant Commissioner	Georgia	none	0	0	0	1	0	in a press release
1964.json	mostly-true	Says U.S. Rep. Michael McCaul is the sixth-richest person in Congress.	candidates-biography	ted-ankrum	Retired	Texas	democrat	0	1	0	1	0	a speech
624.json	true	McCain is raising campaign cash with one of (Jack) Abramoff's closest business partners: scandal-plagued conservative activist Ralph Reed.""",1,1803
924,More than 10 years of free trade has brought a $2 billion per day trade deficit.,1,1804
925,"Says Kurt Schrader voted to cut $500 billion from Medicare, threatening thousands of Oregon seniors and their access to their current coverage.",0,1805
926,"Believe it or not, consumer spending is up over the last eight months.",1,1806
927,"Under Common Core standards, it takes more than a minute to teach a student how to add nine plus six.",1,1807
928,Rick Scott says he supported in-state tuition for Dreamers while Charlie Crist was against it.,1,1808
929,Black children constitute 18 percent of the nations public school population but 40 percent of the children who are suspended or expelled.,1,1809
930,I opposed TPP (Trans-Pacific Partnership) and have always opposed TPP.,1,1810
931,President Obama and liberal former DNC Chairman Tim Kaines $787 billion stimulus failed to create jobs.,0,1811
932,"Says that during his eight years as Florida governor, we created 1.3 million net new jobs -- more jobs created than Texas.",1,1812
933,"Marco Rubio's ""income skyrocketed while his power increased.""",1,1813
934,This ban will only apply to Oregon commercial fishermen. Washington commercial fishermen would still be allowed to use gillnets on the Columbia River.,1,1814
935,Says Republican recall challenger Jonathan Steitz failed to pay his taxes.,1,1815
936,"In six years, (U.S. Rep. Gary) Peters introduced zero bills that became law.",0,1816
937,Measures taken by my administration have saved taxpayers $1 billion.,1,1817
938,"Says his proposed payroll tax cut will mean an extra $1,500 in your pocket compared to if we do nothing.",1,1818
939,"In last weeks debate, Bernie questioned Hillarys commitment to fighting climate change because a whopping 0.2 percent of the money given to our campaign has come from employees of oil and gas companies. Not even 2 percent, mind you: 0.2 percent.",1,1819
940,"A few months ago when you were asked whats the biggest geopolitical threat facing America, you said Russia.",1,1820
941,Says his views on reparations for slavery are the same as Barack Obamas and Hillary Clintons.,1,1821
942,Says the National Labor Relations Board told Boeing that it cant build a factory in a non-union state.,0,1822
943,"Says by rejecting an expansion of Medicaid under the new law, Georgia was depriving 25,000 veterans of health care coverage.",1,1823
944,Says the case of a Texas judge who refused to perform heterosexual weddings exposes a double standard in the case against Kentucky clerk Kim Davis.,0,1824
945,Obamacare will drive 2.5 million Americans out of the workforce.,0,1825
946,"After laying off 30,000 people,Carly Fiorina said that in retrospect, I would have done them all faster.",1,1826
947,Peter Kilmartin voted for the 38 Studios loan guarantee and his State House job was to twist [legislators] arms to vote for deals like this.,0,1827
948,On Donald Trumps track record in business,0,1828
949,"Eleven states complete their [legislative] sessions within three calendar months, and another five only meet biennially.",1,1829
950,"With the exception of baby formula, the federal government does not require any food to carry an expiration date, and state laws vary widely.",1,1830
951,"On my first day in office, I ordered a review of every regulation in the pipeline and every contract exceeding $1 million.",1,1831
952,The amount of money that we put into running our own state legislature is nearly as much as we put into the University of Rhode Island.,0,1832
953,Says Sean Duffy was a no-show as Ashland County District Attorney while he was on the campaign trail,0,1833
954,Beaverton enjoys the most diverse population (by percentage of population) among Oregon cities.,0,1834
955,Evidence shows Zika virus turns fetus brains to liquid.,0,1835
956,"Says after leaving the White House, Hillary Clinton was forced to return an estimated $200,000 in White House china, furniture and artwork that she had stolen.",0,1836
957,Georgia is the Saudi Arabia of pine trees.,0,1837
958,U.S. Senate candidate Jack Kingston voted for the Cash for Clunkers program.,1,1838
959,"Put simply, less government spending equals more private sector jobs.",1,1839
960,I turned a $110 million deficit into a $1.6 million surplus for our city.,0,1840
961,Seventy percent of Americans dont have a college degree.,1,1841
962,"Under the plan, for the first five years your employer not only has to keep the coverage, but you can't migrate to the public plan.",0,1842
963,Says the oil industry subsidies that President Barack Obama is attacking dont exist,0,1843
964,"President Barack Obamas veto of the Keystone XL pipeline killed 42,000 jobs.",1,1844
965,John McCain decided to stand with George Bush 95 percent of the time (last year).,1,1845
966,"Says Bill Pascrell voted to eliminate all estate taxes for billionaires, and I voted no.",0,1846
967,"In Hillary Clintons tax returns, you saw a lot of income coming from donors to the Clinton Foundation and people who benefitted from her State Department term as well.",1,1847
968,"Says that when the Rolling Stones performed in an Austin park, they paid $25,000 to the nearby city of Rollingwood for one night of inconvenience.",1,1848
969,Says the NAACPs Ohio chapter has endorsed Issue 2.,0,1849
970,Florida led the nation in job creation while Bush was governor.,1,1850
971,Says Marco Rubio knows full well I voted for his amendment to increase military spending to $697 billion.,1,1851
972,Says Joe Heck voted to shut down the government.,1,1852
973,Oil production is down 14 percent this year on federal land.,1,1853
974,"Of the 98 top oxycodone-dispensing doctors who used to live in Florida, today, there are none.",1,1854
975,A white family is likely to have about six times as much wealth than a black or Hispanic family coming out of the recession.,1,1855
976,John McCain has changed position on invading Iraq.,0,1856
977,State employees are actually going to get a pay raise.,0,1857
978,"A Texas law requires every high school to have a voter registrar and part of their responsibility is to make sure that when children become 18 and become eligible to vote, that they vote.",1,1858
979,Federal spending on entitlements is projected to consume all revenue by 2045.,1,1859
980,Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.,0,1860
981,"The Democrat majority in the Senate has failed to submit [a] budget in the past 1,000 days.",0,1861
982,Says Rick Perry increased spending in Texas by more than 50 percent.,1,1862
983,"Says as a share of the US economy, the governments support for research and development (RD) has fallen by nearly two-thirds since the 1960s.",1,1863
984,Says Texas Republican leaders have proposed laying off thousands of teachers.,0,1864
985,The Democratic health care bill in the House would create 53 new government bureaucracies.,0,1865
986,Says that Donald Trump supported Charlie Crist.,1,1866
987,"Dollar General added 2,500 stores and 20,000 jobs during his four-year tenure as CEO.",1,1867
988,Property tax exemptions can be granted to small businesses that move into Milwaukee County.,0,1868
989,Gov. Sarah Palin got precisely zero support for her call for Alaskas Democratic Senator Mark Begich to resign because Ted Stevens corruption conviction was overturned.,0,1869
990,Says overwhelming majorities of Americans support gun legislation like background checks.,1,1870
991,"Under the DREAM Act, after two years of higher education or military service you are eligible for citizenship. Once a citizen, this paves the way to bring the rest of (your) extended family to the United States.",0,1871
992,"Since President Barack Obama took office, 2 million more Americans are out of work.",1,1872
993,Says opponent David Dewhurst is a career politician.,0,1873
994,Says Virginia economic development officials decided they didnt want to bid on his companys electric automobile plant.,0,1874
995,"The State Department says the 42,000 jobs created by the Keystone XL pipeline are ongoing, enduring jobs.",0,1875
996,Wisconsins new state budget includes a 15 percent increase for road construction and yet weve got local towns tearing up paved roads and replacing them with gravel.,0,1876
997,The Obama administration is refusing to directly arm the Kurds.,1,1877
998,"The Obama administrations green stimulus program funneled close to $2 billion dollars to overseas firms, creating thousands of jobs in China.",0,1878
999,The worlds 62 richest people own the same wealth as the 3.6 billion poorest.,1,1879
1000,"There are approximately 18,000 (police) departments in the United States.",1,1880
1001,The cost-of-living increase in Social Security is tied to wage inflation.,0,1881
1002,Nearly a quarter of all adults in this state have some college credit without a degree.,1,1882
1003,"Of the more than 1.3 million temporary mortgage modifications, over half have defaulted.",1,1883
1004,Republicans tried to block the deficit commission.,1,1884
1005,The state is able to sharply curtail contract bargaining rights for state employee unions.,1,1885
1006,On his support for sharply limiting collective bargaining by public employees.,1,1886
1007,Georgia is one of only about seven states in the country that has a AAA bond rating.,1,1887
1008,"Rick Perry attempted to fast-track unnecessary coal-fired power plants, which degrade air quality and would cost billions. Fortunately, a court stopped him.",1,1888
1009,"Two years ago Providence alone spent $50,000 a year notifying the school department about residents in the states sex offender registry.",1,1889
1010,"In many instances, (peoples) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history.",0,1890
1011,"Since the passage of Obamas stimulus package, over 1 million additional jobs were lost and nearly 25 million Americans are out of work, are stuck in part-time work, or have given up looking.",1,1891
1012,Three in four low-income workers dont have any paid sick days available.,1,1892
1013,"Says Vince Polistina is collecting nearly $70,000 in taxpayer-funded salaries -- plus a government pension.",0,1893
1014,The Department of Health and Human Services is providing $160 million to the state of Pennsylvania to set up a new high-risk insurance pool program that would cover any abortion legal in the state.,0,1894
1015,We have SAT scores lower than that of Alabama.,1,1895
1016,Boston Marathon bombing suspect Tamerlan Tsarnaev is buried not far from President Kennedys grave.,0,1896
1017,Gov. Romneys plan would cut taxes for the folks at the very top.,1,1897
1018,Says David Prosser = Scott Walker.,1,1898
1019,"Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.",0,1899
1020,Says Houstons 18th congressional district has been gentrified and is home to more Anglos than African Americans.,0,1900
1021,"The Hyde Amendmentlanguage was in the (human trafficking) bill. The Democratic sponsor admits it was in the bill, and she voted for it.",1,1901
1022,"Says Joe Heck voted 10 times to defund Planned Parenthood ... and Heck opposes a womans right to choose, even when her health is at risk.",1,1902
1023,"Stimulus tax cuts ""began showing up in paychecks of 4.8 million Indiana households about three months ago.""",0,1903
1024,Says Hillary Clinton called the Trans-Pacific Partnership the gold standard. You called it the gold standard of trade deals. You said its the finest deal youve ever seen.,1,1904
1025,Bernie Sanders voted against the Brady Bill -- background checks and waiting periods.,1,1905
1026,Says Charlie Crist and Missouri Rep. Todd Akin hold same abortion views. No exception except the life of the mother.,0,1906
1027,Barack Obama has doubled our national debt. Doubled it. Its going to be close to $20 trillion when he leaves.,1,1907
1028,"Say Matt Wand cut Troutdale police, created a slush fund for himself.",0,1908
1029,Were second only to Boston in college students per capita.,0,1909
1030,"Not even expensive bottled water, like Perrier and Evian, are of good enough quality to pump out of mines in Southwest Virginia, according to the EPA regulation.",0,1910
1031,Obama Declares November National Muslim Appreciation Month.,0,1911
1032,Says Catherine Cortez Masto was happy to line her own pockets with taxpayer dollars when state employees were slammed with frozen salaries.,0,1912
1033,"Under Obamacare, The IRS will have access to the American peoples protected health care information.",0,1913
1034,Mike Martinez has voted to raise taxes and utility rates while ending free bus service for seniors.,1,1914
1035,"Ohio has one of the highest provisional ballot rates in the country, and many of them go uncounted each election.",1,1915
1036,"Rand Paul wants to end all federal faith-based initiatives, and even end the deduction for religious charities.",1,1916
1037,Homicides last year increased by 17 percent in Americas 50 largest cities. Thats the largest increase in 25 years.,1,1917
1038,The Canadians they (dropped) their tax rates to 15 percent. The average tax rate on businesses in the industrialized world is 25 percent.,1,1918
1039,White men account for 69 percent of those arrested for violent crimes.,0,1919
1040,We know that tax cuts are remarkably un-stimulative when you compare them with different kinds of government spending.,1,1920
1041,The climate-change agreement between the United States and China requires the Chinese to do nothing at all for 16 years.,0,1921
1042,"Says in fiscal year 2011, the state had a projected $11 billion deficit.",1,1922
1043,"Wisconsin election officials to accept Mickey Mouse, Hitler signatures on recall petitions.",0,1923
1044,"I wrote to Secretary Paulson, I wrote to Federal Reserve Chairman Bernanke [in March 2007], and told them this is something we have to deal with, and nobody did anything about it.",1,1924
1045,"The Great Wall of China, built 2,000 years ago, is 13,000 miles (long).",1,1925
1046,"When the Dallas/Fort Worth Airport needed to stop its earthquake spike a few years ago, they temporarily shut down the wells that were injecting fracking fluid into the ground ... (and) those earthquakes stopped.",1,1926
1047,Says Supreme Court candidate JoAnne Kloppenburgs record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.,0,1927
1048,"One half of federal spending goes to Social Security, Medicare and Medicaid while the other half goes to other programs funded with money borrowed from a foreign land.",1,1928
1049,Medicare began as a public option and now holds 97 percent of the market share.,1,1929
1050,Says Sen. Mitch McConnell is the No. 1 recipient of contributions from lobbyists this cycle.,1,1930
1051,"98 percent of small businesses make less than $250,000 and would not see a tax increase under Barack Obama's plan.",1,1931
1052,''The leading Democratic candidate once said that the unfettered free market is the most destructive force in modern America.'',0,1932
1053,Says the American public overwhelmingly opposed Democratic-steered health care plan.,1,1933
1054,"Says Dan Patrick supported giving a $5,000 taxpayer-funded voucher to every family to buy a car.",1,1934
1055,"Right now, if Rhode Island police come across a young person with a gun, they really dont legally have the right to take it away from them.",1,1935
1056,"We have trade agreements with 20 countries, and we have trade surpluses with each one of those 20.",0,1936
1057,"This March, for the first time in human history, the monthly average carbon dioxide in our atmosphere exceeded 400 parts per million. The range had been 170-300 parts per million for hundreds of thousands of years.",1,1937
1058,"Jon Corzine, elected governor. Teams up with Barbara Buono. $1.2 billion sales tax increase? Passed. Most spending in state history? Passed. After Buono named budget chair, taxes and fees increase 23 times in just two years. State debt? Up $13.4 billion. Unemployment? Doubled.",1,1938
1059,The Obama administration supported Muslim allies trying to establish a new international blasphemy standard.,0,1939
1060,Congress' approval rating is 11 percent. You know who's higher? Dick Cheney and HMOs.,0,1940
1061,Oil companies ...currently have 68-million acres that they're not using.,0,1941
1062,Says Donald Trumps proposed tax treatment of hedge fund managers makes the current loophole even worse.,1,1942
1063,John Raeses wife is registered to vote in Florida so she cant even vote for him.,1,1943
1064,"Scientists tell us that we could have a cure in 10 years for Alzheimers were it not for overzealous regulators, excessive taxation and greedy litigators.",0,1944
1065,"Mitt Romney made over a hundred million dollars by shutting down (a Marion, Ind. paper) plant.",0,1945
1066,More people are struck by lightning than commit in-person voter fraud by impersonation.,1,1946
1067,Says Hillary Clinton and Tim Kaine want to expand (Obamacare) into a single-payer program.,0,1947
1068,Says the last non-partisan commission to improve the voting experience in America concluded that #VoterID was necessary.,1,1948
1069,Oregon school districts are directing 24 percent of their food budgets to purchase local foods. Thats the highest percentage in the country.,1,1949
1070,Germany is crime-riddled right now because of migration to Europe.,0,1950
1071,Says theCongressional Budget Officehas estimatedevery penny of the federal budget will go to interest on the debt and entitlement spending by 2025.,1,1951
1072,Mitt Romney said it was tragic to end the war in Iraq.,1,1952
1073,"During Obamas first five years as president, black unemployment increased 42 percent. During Reagans presidency, black unemployment dropped 20 percent.",0,1953
1074,Milwaukee lost the headquarters for MillerCoors because the area lacks good transit.,0,1954
1075,"Says President Obama said of the national debt, If I dont have this done in three years, then theres going to be a one-term proposition.",0,1955
1076,"Black Lives Matter, who are attacking law enforcement officers -- Barack Obama had them to the White House.",0,1956
1077,"In 2012, there were nearly 12.2 million arrests and only 410 uses of deadly force by police in the United States.",1,1957
1078,Every major religion is opposed to same-sex marriage.,1,1958
1079,"Says Texas has more than 80,000 abortions each year.",0,1959
1080,Says Thomas Jefferson said that government is best which governs least.,0,1960
1081,The $18.8 billion in funding for K-12 education funding is the highest in Florida history and includes a record $10.6 billion in state funds.,1,1961
1082,"In the 2000 Florida election, at least 1,100 eligible voters were wrongly dropped from voting rolls in an attempt to purge a list of felons. Many of those who were dropped showed up to vote and were told they could not.",1,1962
1083,"My grandfather came home from ... (World War II) exhausted from the burdens he had borne, and died the next day.",1,1963
1084,The largest U.S. companies would owe $620 billion in U.S. taxes on the cash they store in tax havens.,1,1964
1085,If Trump had just put his fathers money in a mutual fund ... hed have $8 billion.,0,1965
1086,"Fewer black and Latino men participate in the labor force, compared to young white men.",1,1966
1087,"Says Adam Hasner gives the wealthy tax breaks worth $250,000 a year but hikes middle class taxes $2,000.",0,1967
1088,"State House incumbent Jill Chambers, R-Atlanta, personally profits from taxpayer money.",0,1968
1089,The group that supported the presidents health care bill the most? Latinos.,0,1969
1090,"Women take birth control, more than half of them, as a medication for other conditions.",1,1970
1091,Says the Feingold garage ad is a fake: Hes not standing in front of his house.,0,1971
1092,"McCain ""hasn't held executive responsibility.""",0,1972
1093,McCain got more money from Airbus' U.S. executives than any other politician.,1,1973
1094,Forty-five percent of doctors say theyll quit if health care reform passes.,0,1974
1095,"Says Glenn Grothman pushed through state tax credits that when phased in, someone that owns a factory that produces millions in income will pay less tax than their nephew would if he worked full time at Taco Bell for minimum wage.",1,1975
1096,"Says that under a new program jail ""time for non-violent, mentally ill offenders has been reduced by 50 percent.""",1,1976
1097,"John McCain intervened, which helped Airbus get that Pentagon contract.",0,1977
1098,I have never said that I don't wear flag pins or refuse to wear flag pins.,0,1978
1099,Say71 percent of doctors say Hillarys health concerns are serious and could be disqualifying.,0,1979
1100,Expanding the sale of full-strength beer and wine to grocery stores isgood for everybody.,1,1980
1101,Says history suggests sports will quickly subsume a lot of the attention span of the country in the presidential primary.,1,1981
1102,The U.S. has now spent more on reconstructing Afghanistan than was spent on the Marshall Plan and the reconstruction of Europe.,1,1982
1103,"The federal debt is more than $14 trillion, almost equal to the size of our entire economy, and every child born today inherits a $45,000 share of the national debt before they take their first breath.",1,1983
1104,I wake up every morning in a house (the White House) that was built by slaves.,1,1984
1105,"Says Milwaukee County Executive Chris Abele spent $100,000 of taxpayer money on a new luxury SUV.",0,1985
1106,The media never show crowds.,0,1986
1107,The governor has made a commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back.,0,1987
1108,Says he had to impose tougher cost controls on state employees than any previous Wisconsin governor.,1,1988
1109,Says the Congressional Budget Office is expecting a protracted economic malaise for at least the next decade under current policies.,1,1989
1110,"It was Hillary Clinton who left Americans in harms way in Benghazi and after four Americans fell said, What difference at this point does it make?",0,1990
1111,Congresswoman Bachmann actually said we should be 'weaned' off our Social Security and Medicare. She wants to privatize Social Security and replace Medicare with some kind of voucher system.,1,1991
1112,Says children are coming into the U.S. in staggering numbers because President Barack Obama has been promising amnesty.,0,1992
1113,"The United States has never been richer, if you look at per capita GDP.",1,1993
1114,Michele Bachmanns legislative record is offering failed amendments.,1,1994
1115,"Says that when San Francisco banned plastic grocery bags, you saw the number of instances of people going to the ER with things like salmonella and other related illnesses spike.",0,1995
1116,Scott Walker had a 2.3 GPA when he was asked to leave Marquette University for cheating.,0,1996
1117,"Says a company that got tax breaks from the state later laid off 100 Ohioans, even as its CEO cut a half-million-dollar check to Kasichs super PAC.",1,1997
1118,"Ohio Director of Job Creation Mark Kvamme just clawed back about $900,000 from companies that made promises and they didnt keep them.",1,1998
1119,There is no clinical evidence that vaccinating healthcare workers protects patients.,0,1999
1120,On in-state tuition for unauthorized immigrants.,1,2000
1121,I made a bunch of these promises during the campaign. ... Weve got about 60 percent done in three years.,0,2001
1122,"On the day of the New Hampshire primary in 1980, the top 13 people of Ronald Reagans staff quit.",1,2002
1123,Some of the wealthiest Americans are African-American now.,0,2003
1124,Theres 400 more people working in health care today in New Hampshire than when we passed the budget.,0,2004
1125,President Barack Obamas health care reform slashed $500 billion from Medicare.,0,2005
1126,The U.S. ranks 37th in the world for health care.,1,2006
1127,"A high school dropout makes on average $19,000 a year, a high school graduate makes $28,000 a year, a college graduate makes $51,000 a year.",1,2007
1128,Theres almost 1 million Texans who are unemployed and thats an all-time record number in our state.,1,2008
1129,"Nearly 70 percent of all federal spending will go towards Social Security, Medicare, and Medicaid in fiscal year 2014.",0,2009
1130,"In Ohio, each year an estimated 1,000 children become victims of human trafficking, and over 3,000 more are at risk.",0,2010
1131,"Claims that Obama said, ""For those who oppose our policies, you should just shut up and go away.""",0,2011
1132,"Says, Yet in Salem they have traditionally waited until the money is almost gone to pay for the most important things in our states budget.",0,2012
1133,"18 percent of our land in our state right now is either federally, state or county owned for conservation purposes.",1,2013
1134,"The race will tighten, just because that's what happens at the end of campaigns. They always have.",1,2014
1135,"Even after Obamacare is fully implemented, there still will be tens of millions of people not covered.",1,2015
1136,The [Obama] administrations regulatory assault on coal-fired energy has put thousands of Americans out of work,0,2016
1137,"We have 80,000 abortions in Texas every year.",1,2017
1138,Says Tri-Rail shows the potential problems with investing in high-speed rail.,0,2018
1139,Says U.S. Senate rival Tommy Thompson is a big corporate lobbyist and has been lobbying during the middle of the campaign.,1,2019
1140,"Congressman Paul introduces numerous pieces of substantive legislation each year, probably more than any single member of Congress.",1,2020
1141,Four members of the Rhode Island General Assembly went to vote in 2010 and were told they had already voted.,0,2021
1142,"The Democrat-backed health care reform plan ""will require (Americans) to subsidize abortion with their hard-earned tax dollars.""",0,2022
1143,Mark Warner cast the tiebreaking vote to pass Obamacare.,0,2023
1144,"In Iraq, violence is down to an all-time low since the start of the war.",1,2024
1145,North Koreas missiles are not going to have a capability to reach the United States anytime real soon.,1,2025
1146,Im running for office with much more experience and qualifications than Barack Obama had when he ran.,1,2026
1147,Says Measure 3-386 will cost a fortune for elections while Measure 3-388 will cost less.,0,2027
1148,"In 2008, Charlie Crist applauded the pick of Sarah Palin and said she would do a great job.",1,2028
1149,"The president promised to close the space gap, but he now seems intent on repeating the events that created the space gap in the first place -- putting in place a new rocket design and then trying to underfund the effort...",1,2029
1150,Republicans dont think its a good idea to make the child care tax credit stronger.,0,2030
1151,More than half of women under 30 who give birth do so outside of marriage...,1,2031
1152,I cut spending while serving in the state Legislature,1,2032
1153,"If we ban the practice of earmarks, we could save the American taxpayer anywhere between $15 (billion) to $20 billion dollars a year in pork-barrel spending.",1,2033
1154,Our welfare system now consumes 42 percent of our budget.,1,2034
1155,Agriculture is the strongest industry in Ohio.,1,2035
1156,This is the first time in the history that weve had the raising of a debt limit also with spending cuts.,0,2036
1157,"Sarah Palin was repeating ""Abraham Lincoln's words"" in discussing the war in Iraq.",1,2037
1158,Kelly Ayotte voted for a budget that had $90 billion of cuts to Pell Grants.,0,2038
1159,Says U.S. Rep. Connie Mack IV passed only one bill in seven years.,1,2039
1160,Republican-leaning states get more in federal dollars than they pay in taxes.,1,2040
1161,"Barack Obama said in 2004 ""that he basically agreed with the way George Bush was conducting the war.""",1,2041
1162,Says President Barack Obama is a socialist.,0,2042
1163,Wisconsin was literally broke when Republicans took office in January 2011.,0,2043
1164,"About two-thirds of Medicaid beneficiaries are children, but they account for one-third of the programs cost, while one-third are elderly, and they account for two-thirds of the cost.",0,2044
1165,Says Tom Cottons vote in Congress to change Medicare will increase out-of-pocket expenses for every senior in Arkansas.,0,2045
1166,"Says the Obama administration approved a major disaster declaration for Oklahoma in 2009, when nine of the states 77 counties burned for about three days, while Texas wildfires have been burning for longer without such a declaration.",1,2046
1167,Our campaign depends on small donations for the majority of our support.,0,2047
1168,"Says Crist campaign website ""has eliminated all references to our Republican Party.""",0,2048
1169,On a cap-and-trade plan.,0,2049
1170,"There hasnt really been a lot of net growth in the federal workforce when you compare it to say, 1990.",1,2050
1171,The American Conservative Union gives [Rep. Tim] Ryan a dismal 0.0 percent rating for the billions he has contributed to our national debt.,0,2051
1172,"The departments of Commerce, Education and Energy and the EPA saw their spending increase by between 130 percent and 219 percent between 2008 and 2010.",0,2052
1173,Says he hasnt changed his view on abortion restrictions.,0,2053
1174,Says the director of an anti-abortion group receiving a Texas grant to provide womens health services believes HIV can be spread through the sewer system.,1,2054
1175,Says Rick Perry of Texas was the governor who relied most on stimulus funds to close his states budget deficit in 2010.,1,2055
1176,Democrats are cutting our school funding. Four times in the last 10 years before we came into office.,0,2056
1177,Says President Barack Obama himself has granted waivers allowing into the United States refugees who provided material support to terrorists.,0,2057
1178,"In almost every other country in the world, artists and musicians are paid when their music is played on the radio. In fact, the only countries besides the U.S. who do not have a radio-performance right are China, Iran and North Korea.",1,2058
1179,One man sacrificed for his country. One man opposed a flawed strategy in Iraq. One man had the courage to call for change. One man didn't play politics with the truth. One man stands up to the special interests.,1,2059
1180,"Says Paul Ryan supports banning all abortions, even in cases of rape or incest.",1,2060
1181,"More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before.",0,2061
1182,Weve doubled the production of clean energy.,1,2062
1183,Most Americans support the legalization of marijuana.,1,2063
1184,"Under Barack Obama, the U.S. now has the lowest workforce since (President Jimmy) Carter.",0,2064
1185,A rural hospital in Missouri closes every 8 months. The legislatures failure to expand Medicaid has brought crisis to many of Missouris rural health care providers.,1,2065
1186,"Harambe received 15,000 votes in the presidential election.",0,2066
1187,The United States is one of only seven nations that allows elective abortions after 20 weeks post-fertilization.,1,2067
1188,Says Thom Tillis gives tax breaks to yacht and jet owners.,0,2068
1189,"During his time as House speaker, unemployment came down from 5.6 percent to under 4 (percent).",0,2069
1190,Obamacare was the Republican plan in the early 90s.,1,2070
1191,We had an amendment in the health care law that said the federal government is going to take over education.,0,2071
1192,"(Assembly Democrats) wanted to raise the gas tax by $2.4 billion. We said no to that....Theyre down on the ground. Theyre sweating. Theyre twitching. Its ugly, cause I keep saying no.",0,2072
1193,"Says he turned down a Medicaid expansion under Obamacare, but because of actions he took, for the first time in Wisconsins history everyone living in poverty is covered under Medicaid.",1,2073
1194,Says Patrick Murphy switched his vote on All Aboard Florida ... because his father tried to get in a bid to build it and was unsuccessful.,0,2074
1195,Says U.S. Sen Sherrod Brown promised that the first stimulus bill would fund the Brent Spence Bridge.,0,2075
1196,"Tampa got more (federal housing) money because they scored higher on the blight scoring system, so theyve got a much bigger problem than we do.",0,2076
1197,"In nine Democratic debates, Weve not had one question about a womans right to make her own decisions about reproductive health care, not one question.",1,2077
1198,"The Manchin-Toomey amendment would have criminalized certain private transfers of firearms between honest citizens, requiring lifelong friends, neighbors and some family members to get government approval.",0,2078
1199,McCain Trying to Have it Both Ways on Iraq,0,2079
1200,The budget submitted by Obama will add more to the debt than the outstanding debt of the previous 43 presidents combined.,1,2080
1201,I've issued a six-month moratorium on deepwater drilling.,1,2081
1202,Toomey and Trump will ban abortion and punish women who have them.,0,2082
1203,Tuition at Rutgers has increased 10 percent since Gov. Chris Christie took office because he cut funding for higher education.,1,2083
1204,"The reason we even have colleges is that at some point there were politicians who said, You know what? We should start colleges.",0,2084
1205,Capital Metro originally said MetroRails yearly operating costs would be about $2.5 million. Last year ... it cost $13 million to operate.,1,2085
1206,Providence has more of its pension fund invested in hedge funds and is less transparent about it than the state.,1,2086
1207,Says President John F. Kennedy released a star Green Bay Packer from military reserve duty so that he could play in the 1961 NFL Championship Game.,1,2087
1208,"If the General Assembly does not address the states structural deficit, more than 23,000 education professionals will be immediately yanked out of Pennsylvania schools.",0,2088
1209,"Says he brought 1,200 jobs to Texas by moving his factories here from China.",1,2089
1210,U.S. Rep. Paul Broun has not authored any legislation that has been adopted by Congress.,1,2090
1211,On recess appointments.,1,2091
1212,"Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked about MARTA.",0,2092
1213,Texas has the highest rate of uninsured in the nation. ... And there are more uninsured children in Texas than in any other state.,1,2093
1214,Eighty percent of Wall Street executives and their spouses donations go to Democrats.,0,2094
1215,"Like me, Scott Walker opposed the 1998 transportation bill and the $9 billion of wasteful spending.",0,2095
1216,"Newspapers say Florida made bad investments, lost hundreds of millions of dollars, billions in pension funds lost. Who was in charge of Floridas investments? Alex Sink.",1,2096
1217,Says 80 percent of the health care dollars are spent by 20 percent of the population.,1,2097
1218,"Steve Southerland did not pay his taxes in 05, 06, 07, 08 or 09.",0,2098
1219,Eliminating Obamacare ... saves $95 billion a year.,0,2099
1220,There are 4.7 percent of Virginians who are minimum wage earners who are over 25 years of age working full-time and trying to raise a family.,1,2100
1221,Says broken compact fluorescent light bulbs allegedly cause migraines and epilepsy attacks.,0,2101
1222,At least a quarter of those apprehended at the border have criminal records.,0,2102
1223,Says Rick Scotts record on jobs includes Florida ranked 2nd in the nation in long-term unemployment.,1,2103
1224,Says President Obamas new immigration plan is amnesty.,0,2104
1225,"For the first time in over 40 years, Republicansdont hold a single statewide office in Virginia.",1,2105
1226,Polls show that Americans overwhelmingly support expanding background checks.,1,2106
1227,Nearly 20% of our residents are born abroad.,1,2107
