,statement,label,id
962,"Says a rape kit can be used to clean out women, basically like dilation and curettage.",0,1842
963,"In my 12 years in the House, I have watched my district go from a solidly Democratic district to a heavily solid Republican district.",1,1843
964,"Rick Scott invested $38 million in the Port of Jacksonvilles vital Mile Point Project, which covered missing federal funds for the project.",1,1844
965,The debt is nearly $6 trillion more than when President Obama was sworn into office.,0,1845
966,"We (Georgia) collect fewer state taxes per capita than any other state although state taxes are low, Georgia is the eighth-most-dependent state on the federal government.",1,1846
967,"Action by the Milwaukee County Board will provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers $300,000.",0,1847
968,Says LeBron James stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.,1,1848
969,"In Wisconsin, the stimulus paid for a bridge to a bar called Rusty's Backwater Saloon. They've got great burgers, but no new jobs.",0,1849
970,Says more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to make the books look balanced.,1,1850
971,Bill White spent his city billions of dollars into debt (and) saw crime rates soar while he backed gun control.,0,1851
972,"Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.",0,1852
973,Recent reports state that the U.S. Customs and Border Protection has apprehended several members of known Islamist terrorist organizations crossing the southern border in recent years.,1,1853
974,Says gas pumps in different parts of Texas are missing state inspection stickers and/or their inspections are out of date--and thats cheating consumers.,1,1854
975,Says Gov. Scott Walkers budget includes tax breaks for corporations and the rich that will cost the state of Wisconsin taxpayers $2.3 billion over the next decade.,1,1855
976,The state budget will include scholarship money for minority students as a concession to Senate Democrats for supporting the GOP-initiated transportation bill.,1,1856
977,The president flagrantly defies the 2006 federal law ordering the construction of a secure border fence along the entire Mexican border.,0,1857
978,Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.,0,1858
979,"These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they dont even know.",1,1859
980,"According to an article in the Economist magazine, Americans are guaranteed to live above the poverty line if they graduate from high school, keep their first job for over a year and get and stay married.",1,1860
981,We (in Illinois) have the fifth-highest tax burden in the country.,1,1861
982,"Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.",1,1862
983,"In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.",1,1863
984,"If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.",1,1864
985,We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.,0,1865
986,Says Mitt Romney flip-flopped on a taxpayer protection pledge.,1,1866
987,Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.,0,1867
988,"In the United States, 50 percent of social services are provided by the Catholic church.",0,1868
989,"Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.",1,1869
990,Central Falls schools are overfunded by state money by as much as $8 million.,1,1870
991,SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.,1,1871
992,Weve used (generally accepted accounting principles) here in this building the last two years.,0,1872
993,Benzene has never been proven to be harmful.,0,1873
994,Western Europeans can fly in the United States without even having a visa.,1,1874
995,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",1,1875
996,"Wisconsin is not a high tax and fee state. When you look at all the money state and local governments bring in from residents, were more in the middle.",1,1876
997,Ninety percent of the topsoil has inadequate moisture to grow crops.,1,1877
998,Women in the U.S. get 23 percent less pay than men for the same exact work.,0,1878
999,Says Gov. Scott Walker made draconian cuts to public safety budgets that put police officers at greater risk of harm.,0,1879
1000,"The (ARC Tunnel) project was originally estimated to be $8.7 billion, and New Jersey alone was on the hook for all overruns.",1,1880
1001,"Says that in the Philippines more than a century ago, Gen. John Pershing took 50 bullets, and he dipped them in pigs blood, and shot 49 Muslim rebels. The 50th person, he said, You go back to your people, and you tell them what happened. And for 25 years, there wasnt a problem.",0,1881
1002,On support of Gov. John Kasichs drilling tax plan,0,1882
1003,More than one in five of veterans aged 20 to 24 cant find a job to support their family or to ease the transition to civilian life.,1,1883
1004,Says the public option considered in the health care law backed by U.S. Senate candidate Tammy Baldwin was wildly unpopular.,0,1884
1005,"Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.",1,1885
1006,"We admit more than 100,000 lifetime migrants from the Middle East each year.",1,1886
1007,"Weve seen local union after local union rush to their school boards, their city councils, their technical school boards and rush through contracts in the past two weeks that had no contributions to the pension and no contribution to health care.",0,1887
1008,Most polls show foreign nations have lower regard for the U.S. now than they did before Obamas time.,0,1888
1009,Says Ron Paul doesnt believe in marriage licenses.,1,1889
1010,Scott Walker supported the same transportation bill hes attacking me for. He said at the time it would save the taxpayers money.,0,1890
1011,In this country we have more natural gas than Saudi Arabia has oil.,0,1891
1012,"In eighth grade math, weve fallen to ninth place.",0,1892
1013,"During my tenure as governor, Wisconsins overall tax burden went DOWN.",1,1893
1014,Rhode Island spends 52 percent more per capita on human service programs than the national average.,1,1894
1015,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,0,1895
1016,Jason Carter never passed a bill in his tenure in the state Senate.,1,1896
1017,Says Hillary Clinton set aside environmental and labor rules to help a South Korean company with a record of violating workers rights set up what amounts to a sweatshop in Haiti.,0,1897
1018,Says Republican U.S. Rep. Sean Duffy voted against paying our soldiers and against increasing combat pay while voting to protect his own pay.,0,1898
1019,"In Iraq and Syria, American leadership, including our military power, is stopping (the Islamic States) advance.",1,1899
1020,"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.",1,1900
1021,Says Robert Hurt supports the tax loopholes that send American jobs overseas.,0,1901
1022,"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",0,1902
1023,"We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percentmore jobs.",1,1903
1024,"There are no rules governing the 2016 Republican convention, the rules have not been set.",1,1904
1025,His true name is Barak Hussein Muhammed Obama.,0,1905
1026,There are more Hoosiers going to work than ever before.,1,1906
1027,"Now in half the homes in California, people speak a language other than English in their own homes.",0,1907
1028,Says he eliminated an EPA rule that treated spilled milk like it was oil.,1,1908
1029,"Out of 67 counties (in Florida), I won 66, which is unprecedented. Its never happened before.",0,1909
1030,The health care marketplaces have no privacy protections.,0,1910
1031,"Boyce gave (a lobbyists) wife a sensitive job in the treasurers office, a job Boyce admitted he only made available at their mosque.",0,1911
1032,The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.,1,1912
1033,The accuracy of the Obama tax calculator,1,1913
1034,On opposition to earmarks,1,1914
1035,I have filed every disclosure that has ever been required.,1,1915
1036,Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.,1,1916
1037,"We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.",0,1917
1038,"Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.",1,1918
1039,"794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.",0,1919
1040,Rhode Island is one of the worst states for income equality.,0,1920
1041,Floridas proposed Health Care Freedom Act will allow Floridians to opt out of Obamas govt. takeover of healthcare!,0,1921
1042,The authors of a report on CIAs torture techniques never interviewed a single CIA official.,1,1922
1043,Common Core is education through Washington D.C.,0,1923
1044,The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.,0,1924
1045,"Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.",1,1925
1046,Sixty-four percent of Americans support the Arizona immigration law.,1,1926
1047,The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.,1,1927
1048,"In ad attacking Rick Scott, says three executives of the Columbia/HCAhospital chain he ran were indicted.",1,1928
1049,"Jeb Bush recently noted, Reagan himself would have been too moderate, too reasonable for todays GOP.",1,1929
1050,"More than one person, on average, a day is murdered in Philadelphia.",1,1930
1051,Says the tax code is effectively subsidizing the marketing efforts of fast food and junk food companies by as much as $19 billion over 10 years.,1,1931
1052,Says he has sued the Obama administration 25 times.,1,1932
1053,The poorest counties in the U.S. are in Appalachia and happen to be more than 90 percent white.,1,1933
1054,"In 2011, Milwaukee Public Schools will provide 77 cents in employee benefits for every dollar it spends on wages.",1,1934
1055,We researched to find out if anybody on Fox News had ever said youre going to jail if you dont buy health insurance. Nobodys ever said it.,0,1935
1056,"In Catherine Cortez Mastos last term as attorney general, Nevada murder went up 11 percent, robbery went up 28 percent, rape 51 percent. When Cortez Masto left office, Nevada ranked as Americas third most dangerous state.",0,1936
1057,"The Z-visa that was offered in that Senate bill let everybody who's here illegally, other than criminals, stay here for the rest of their lives.",0,1937
1058,Says thatRepublican Darryl Glennhas described Democrats as evil and has said hes tired of hearing about Republicans reaching across the aisle.,1,1938
1059,"Taxes and fees amount to about 20 percent of a typical $300 round-trip domestic ticket. Thats higher than taxes on products like alcohol, tobacco and firearms.",1,1939
1060,The stock market does better when you have a Democratic president in the White House.,1,1940
1061,"Californias marijuana legalization initiative, Prop. 64 allows marijuana smoking ads in prime time, on programs with millions of children and teenage viewers.",0,1941
1062,"In 2009, Jim Doyle and the Democrats rushed through a budget repair bill with billions in tax increases and held no public hearings.",0,1942
1063,Michelle Nunn has praised the Occupy movement.,0,1943
1064,Austin has gone from being the 24th most congested city just about 10 years ago to being the fourth most congested more congested than NYC.,1,1944
1065,Says Gov. Chris Christies proposed budget is the biggest spending budget in the history of the state of New Jersey. It is the largest in the nation at this point in time.,0,1945
1066,"Says President BarackObama has issued upwards of 1,000 executive orders, more than any modern president.",0,1946
1067,"Says state Sen. Paul Sarlo said in February on NJTV, there will be no tax increases in this budget and voted the other night in the Senate Budget Committee to raise income taxes $800 million.",1,1947
1068,"In countries that allow gay marriage, the rates of heterosexual marriage ""have plummeted to where you have counties now in northern Europe where 80 percent of the first-born children are born out of wedlock.""",0,1948
1069,"The director of the FBI said that we cannot figure out who (Syrian refugees) are, what their intentions are, because we have no information on them, because we dont have any contact with the Syrian government or any people on the ground to be able to determine that.",1,1949
1070,"In a poll, 53 percent of young Republican voters . . . under age 35 said that they would describe a climate [change] denier as ignorant, out of touch or crazy.",1,1950
1071,Says out-of-state abortion clinics have marketed their services to minors in states with parental consent laws.,1,1951
1072,"President Obamas American Recovery and Reinvestment Act (was) a fancy name for almost a trillion-dollar spending bill. The ARRA was supposed to fix our crumbling roads and bridges, but now, we have absolutely nothing to show for it.",0,1952
1073,Louie Gohmert of Texas compared the current general-in-charge in Egypt to George Washington.,1,1953
1074,"If Florida had not taken the stimulus, it would have led to the firing of 20,000 teachers.",1,1954
1075,"Says the KKK marched in Mebane, N.C., after Trumps victory",0,1955
1076,Illegal immigrants currently occupy 8 million jobs.,1,1956
1077,Michelle Nunns own plan says she funded organizations linked to terrorists.,0,1957
1078,"University of Texas undergraduate student debt is less than $21,000 probably one of the lowest debts across the nation.",1,1958
1079,On Iran sanctions,0,1959
1080,There was a recent report out that the premiums for Medicare and the payroll withholdings are only paying about half the program. So it is not financially solvent.,1,1960
1081,Closing our states wage gap would make a $9 billion difference to Missouri women.,1,1961
1082,"Right now, one third of all illegal aliens are going to California.",1,1962
1083,"If you look worldwide, the number of terrorist incidents have not substantially increased.",0,1963
1084,"The Israelisgave up 1,000 terrorists in return for one sergeant.",1,1964
1085,National studies are already showing the negative effects that the health care law is having on businesses and our economy. Businesses across the country are raising their prices (or) cutting jobs as a result of the added cost.,0,1965
1086,Says the Human Rights Campaign is secretly funded,0,1966
1087,The stock market has almost tripled since April of 2009.,1,1967
1088,Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.,1,1968
1089,A Republican housing finance reform bill would eliminate a persons ability to obtain 15- and 30-year mortgages.,1,1969
1090,"Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.",0,1970
1091,"In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.",0,1971
1092,We have never gone a year in Virginia -- ever -- without passing a budget -- ever.,0,1972
1093,Says only about 2 percent of gunsales in Virginia are not subject to background checks.,0,1973
1094,Says 90 percent of Americans and 74 percent of National Rifle Association members support background checks of gun purchasers.,1,1974
1095,Illegal immigration costs our country more than $113 billion a year.,0,1975
1096,"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.",1,1976
1097,"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""",0,1977
1098,76 percent of Americans want a public health care option.,0,1978
1099,"In 1960, we spent more than 3 percent of our GDP on infrastructure projects like the Interstate Highway. Today we spend less than 1 percent of our GDP on these vital investments.",1,1979
1100,"At present spending levels, only citizens of New York have a greater local debt burden than Texans.",1,1980
1101,"Says the Texas Board of Nursing has a backlog of 3,000 complaints against nurses, many of them sexual assaults, malfeasance.",1,1981
1102,Says Bruce Braley took tens of thousands from his friends in the health insurance industry and gave them special favors by voting for Obamacare.,0,1982
1103,Bob Menendez actually voted in favor of higher taxes more than 70 times!,0,1983
1104,Obama himself voted against funding our nation's veterans and troops in the field during a time of war.,1,1984
1105,We have spent $350 million to deal with sea-level rise in the Miami area and hundreds of millions of dollars to deal with coral reefs.,0,1985
1106,"The House health care bill provides for ""free abortion services, and probably forced participation in abortions by members of the medical profession.""",0,1986
1107,Pollsters saydont actually believe our own data and Gallup stopped primary polling because they dont trust their methodology.,1,1987
1108,There is no good data showing secondhand smoke kills people.,0,1988
1109,Says Bill OReilly spoke 40 percent of the words in an interview with President Barack Obama.,1,1989
1110,"In a now-viral video, ""impressionable youngsters at a public school in New Jersey ... have been instructed to sing the praises of 'Barack Hussein Obama.'""",1,1990
1111,"MikeHuckabee.com gets ""more hits than virtually any other presidential candidate.""",1,1991
1112,"The Iranian parliament will get to say yes or no on this deal, and I think the United States Congress should have the exact same input into the process.",0,1992
1113,"Says Apple CEO Steve Jobs told President Obama that the company moved factories to China because it needed 30,000 engineers.",1,1993
1114,Says the pension and health benefits reform eliminated collective bargaining for health benefits.,1,1994
1115,"Says a Congressional Budget Office report on spending by House Democrats in the economic stimulus concluded it ""is just not stimulus. It won't help the economy grow.""",0,1995
1116,Members of Congress and their families and staff are exempt from repaying student loans.,0,1996
1117,"Says New Jerseys unemployment is significantly lower than it was when I got here. And weve created 50,000 new private sector jobs in the last 20 months after having lost 117,000 in the year before I got here.",1,1997
1118,U.S. military involvement in Libya allowed thousands of surface-to-air missiles to fall into the hands of radical Islamists.,0,1998
1119,Marijuana contains 50 to 70 percent more carcinogenic hydrocarbons than tobacco.,0,1999
1120,"The U.S. wont default, because default means that you dont pay your creditors. And it takes about 10 percent of the money thats coming in right now to pay interest to bondholders.",0,2000
1121,"In the first year of the Obama administration, more jobs were created in the private sector than in the eight years of the Bush administration.",0,2001
1122,"In Austin, Ive got half-a-dozen or more schools on a list to be closed one of which I presented a federal blue-ribbon award to for excellence. And several hundred school personnel on the list for possible terminations.",1,2002
1123,"When Carly Fiorina says Hewlett-Packard revenues went up, thats because she bought Compaq. It was a terrible deal.",1,2003
1124,Latinos are 17 percent of our countrys population but hold only 2 percent of its wealth.,1,2004
1125,Says Hillary Clinton filibustered legislation to reform Fannie Mae and Freddie Mac.,0,2005
1126,"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to leaders we don't like.""",0,2006
1127,"Right now, American oil production is the highest that its been in eight years.",1,2007
1128,No one questioned that she (Judge Sotomayor) was out of the mainstream.,0,2008
1129,"Every four minutes, another American home or business goes solar.",1,2009
1130,"Were talking right now about a $12 billion hole in our current, so-called balanced state budget.",1,2010
1131,Says Ron Paul insisted FEMA should be shut down.,1,2011
1132,"Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.",1,2012
1133,"In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.",1,2013
1134,"Says Barack Obama has pension investments that include Chinese firms, and investments through a Caymans trust.",1,2014
1135,Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.,1,2015
1136,"A study showed that President Barack Obamas health-care reforms will devastate Wisconsin by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.",0,2016
1137,Says Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.,1,2017
1138,"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",1,2018
1139,"With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.",0,2019
1140,Says Rick Scott oversaw the largest Medicare fraud in the nations history.,1,2020
1141,Says New Jersey has fewer jobs since Gov. Chris Christie took office.,0,2021
1142,Rosalyn Dance voted against President Obamas Medicaid expansion.,0,2022
1143,Says Donald Trump wants us to pull out of NATO.,0,2023
1144,"The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers.",1,2024
1145,"Says President Barack Obama doubled the national debt, which had taken more than two centuries to accumulate, in one year.",0,2025
1146,"Says Texas has the fourth-lowest debt per capita of any state in the nation, and we are the lowest of any of the big states.",1,2026
1147,Wisconsin still ranks first among the 50 states in manufacturing jobs per capita.,1,2027
1148,"After a decade of decline, this country created over half a million manufacturing jobs in the last two and a half years.",1,2028
1149,"In the last 29 months, our economy has produced about 4.5 million private-sector jobs.",1,2029
1150,The Fed created $15 trillion in the bailout process and $5 trillion went overseas.,0,2030
1151,New Jersey taxpayers will now face the highest tolls in the country.,0,2031
1152,"The majority of my contributions have been from private individuals giving $125 on average, not from PACs, not from groups.",1,2032
1153,"Today, we have more boots on the ground near the Southwest border than at any time in our history.",1,2033
1154,SaysDemocratic candidate for state school superintendent Alisha Thomas Morgan voted to slash funding for the preschool programs for disabled and special needs students.,1,2034
1155,Says the director of NASA says its main mission is Muslim outreach.,1,2035
1156,(GM and Chrysler) repaid their loans.,1,2036
1157,Says Barack Obama is a Muslim.,0,2037
1158,"Most of West Virginia is still owned, in excess of 90 percent, by out-of-state interests.",0,2038
1159,Virginia is the only state that has a tradition of attorneys general resigning if they run for governor.,1,2039
1160,"A Muslim immigrant in Michigan can list his second, third or fourth wives as extended family and qualify for welfare.",0,2040
1161,Tim Kaine announced he wants to raise taxes on everyone.,0,2041
1162,"Senate health care legislation will ""levy a new 'abortion premium' fee on Americans in the government-run plan.""",0,2042
1163,A proposed ban on hollow-point bullets and bullets that expand upon impact essentially bans deer hunting.,1,2043
1164,"After losing 750,000 jobs a month before this administration, the U.S. economy under Barack Obama has had 20 straight months of growth, has added 2.8 million jobs in the private sector and added millions of jobs in manufacturing.",1,2044
1165,Says Democratic legislators this year dont want to cut your taxes under any circumstances.,0,2045
1166,"Under the Affordable Care Act, anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill. Medicare wont pay a cent.",0,2046
1167,"Says Hillary Clinton was asked repeatedly to provide security in Benghazi on several occasions, including direct cables.",0,2047
1168,Pasco County opened 22 new schools over six years to keep pace with growth in student population and implement the class size amendment.,1,2048
1169,Obama raises taxes on seniors (and) hard-working families to give welfare to those who pay none.,0,2049
1170,The U.S. has to go to plane graveyards and museums to get parts for its 20-year-old jet fighters while it sells new jets to other countries.,1,2050
1171,"For now, we are still below average in the metro region.",1,2051
1172,Japans interest on its own debt is 25 percent of its national budget,0,2052
1173,"Did Obama know that Tony Rezko was saving him $300,000 on the purchase of his home?",0,2053
1174,Barack Obama has written and co-sponsored more bills in three years than Hillary Clinton has in seven.,0,2054
1175,"Sewer backups into basements caused the vast majority of the damage to homes and buildings in Milwaukees July floods, but federal flood insurance doesnt cover them.",1,2055
1176,Claims Ohio Gov. John Kasich says climate change is a problem.,1,2056
1177,"Americans will pay more in taxes in 2011 than they will spend on groceries, clothing and shelter combined.",1,2057
1178,I also voted 98 percent of the time with Republicans in the Oregon Legislature.,0,2058
1179,"The U.S. Army had a training program that put evangelical Christians, Catholics and Mormons in the same category of religious extremism as we do al-Qaida.",0,2059
1180,"The port provides more than 297,000 jobs directly to the state of Georgia.",1,2060
1181,The Atlanta Beltline paid nearly $3.5 million for less than a quarter-acre.,0,2061
1182,"Says Leah Vukmir supports allowing people to carry concealed weapons into day care centers, churches, health care clinics and playgrounds.",1,2062
1183,"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants not to the highest bidder, but to the biggest donors with no oversight.",0,2063
1184,West Linn has one of the highest per capita rates of home-based businesses in the United States.,0,2064
1185,The New York Police Department used to have surveillance going on in and around mosques in New York City. ... Our mayor totally cut that out.,1,2065
1186,Says Al Franken voted to exempt himself and Congress from enrolling in (the Affordable Care Act marketplaces).,0,2066
1187,Youve got almost twice as many cops in New York City as you do on our entire border. Thats nuts.,1,2067
1188,"Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia.",0,2068
1189,Patrick Rose voted to explore a state income tax.,0,2069
1190,John McCain stood up to the president and sounded the alarm on global warming ... five years ago.,1,2070
1191,The recent process of awarding $3 billion worth of airport vending contracts was the most open and transparent procurement process in the citys history.,1,2071
1192,Says new mandates are already reducing full-time employment.,0,2072
1193,"Beyonce and Jay Z, I like them, I like them ... I get bigger crowds than they do. Its true. I get far bigger crowds.",0,2073
1194,"Edwards says if Congress won't pass universal health care, he'll tell Congress: ""I'm going to use my power as president to take your health care away from you.""",0,2074
1195,Says Texas unemployment rate has doubled on Rick Perrys watch.,1,2075
1196,SaysDavid Perdue made tens of millions of dollars piling a firm with billions in debt.,0,2076
1197,The Southern Baptist Convention voted 13 years ago that women were inferior and had to be subservient to their husbands.,0,2077
1198,"The ammunition used in the Orlando shooting is banned by Geneva Convention. It enters the body, spins explodes.",0,2078
1199,"Another one he should veto is the SCHIP program, which he should say 'Take the C out of, because now it's for everybody, like every other entitlement program.'",0,2079
1200,Russia has an economy the size of Italy.,1,2080
1201,"Says that President Obama promised that with the stimulus plan, unemployment would never go above 8 percent. He even said it would be 6 percent by now.",0,2081
1202,Student loan rates set to double because a Democratic-controlled Congress voted to double them.,0,2082
1203,"In every committee when the health care bill was considered, Democrats voted against an amendment that would require members of Congress and their staff to take the government-run public option as their health care plan.",1,2083
1204,"The Dodd-Frank financial-reform laws hundreds of new rules will force small banks and credit unions to burn up an estimated 2,260,631 labor hours just for compliance.",0,2084
1205,The families that are covered through the Low Income Pool is a different group of individuals than are covered by Obamacare.,0,2085
1206,Obamas approval numbers are in the low 40s.,1,2086
1207,The president is brain-dead.,0,2087
1208,"Barack Obama will somehow manage to add more than $8 trillion to the national debt, which is more debt than the 43 presidents who held office before him compiled together.",1,2088
1209,Rhode Island has the highest percentage of lawyers per capita in the country.,0,2089
1210,"I was the first presidential candidate to lay out a specific, truly universal health care plan.",0,2090
1211,"He voted twice for a budget resolution that increases the taxes on individuals making $42,000 a year.",1,2091
1212,Democrats have failed to answer the most basic question of how they want to pay for the more than $1 trillion of health care spending.,1,2092
1213,"Over the past eight years, the United States has reduced our total carbon pollution more than any other nation on Earth.",1,2093
1214,"More than half of all black children live in single-parent households, a number that has doubled doubled since we were children.",1,2094
1215,Says the Democrats told the Catholic Church that theyll use federal powers to shut down church charities and hospitals if the church doesnt change its beliefs.,0,2095
1216,"The richest 400 taxpayers are taxed at a lower rate than a $29,000-a-year worker",1,2096
1217,Our trade with Mexico is $720 million a day; thats our No. 1 trading partner.,1,2097
1218,The health care law is accelerating our country toward bankruptcy.,0,2098
1219,Foreign Chinese prostitution money is allegedly behind the groups funding Congressman Scott DesJarlaiss (TN-04) Republican Majority.,0,2099
1220,The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.,0,2100
1221,"When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011.",0,2101
1222,"Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.",1,2102
1223,"Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.",0,2103
1224,The federal deficit is growing.,1,2104
1225,Says the New Years Day fiscal cliff deal reduces the deficit.,1,2105
1226,Obamacare provision will allow forcedhome inspections by government agents.,0,2106
1227,"Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.",0,2107
1228,The Arizona law basically parrots the federal immigration law.,1,2108
1229,More than 80 percent of sex trafficking victims in America are U.S. citizens.,1,2109
1230,Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.,1,2110
1231,"H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.",1,2111
1232,"Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.",1,2112
1233,New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.,1,2113
1234,Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.,1,2114
1235,Says Sen. JeanneShaheens wealth has surged while in public office.,0,2115
1236,A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.,1,2116
1237,Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.,1,2117
1238,Austin mayoral candidate Steve Adler opposed an injunction to stop a company from dumping petrochemicals directly into the Barton Springs aquifer.,1,2118
1239,The (Florida) casino proposed by Malaysian gambling conglomerate Genting would be nearly double the size of the largest casino in the world.,1,2119
1240,Suzanne Bonamici votes with her party a partisan 98 percent of the time.,1,2120
1241,"Since the Democrats stimulus went into effect last year, Ohio has lost about 150,000 Jobs.",1,2121
1242,The Obama administration has put out more of these major rules than the Clinton administration or the Bush administration during comparable times.,1,2122
1243,"Says Marco Rubio sold a home to a chiropractor who had been lobbying him on automobile insurance legislation and once he sold the home, for $380,000 cash, the speakers position on the issue changed.",0,2123
1244,On the Cuba embargo,0,2124
1245,Says Democratic Party created Planned Parenthood,0,2125
1246,"As governor, Kasich delivered the largest tax cut in the nation.",0,2126
1247,"In the health care bill, were now offering insurance for dogs.",0,2127
1248,"In 2013 we had the largest, the best, private sector job growth weve had in this state since the 1990s.",1,2128
1249,The federal government now tells us which light bulbs to buy.,0,2129
1250,Congressman Patrick Murphy voted to keep the scandal-ridden IRS in charge of enforcing Obamacare.,0,2130
1251,We Really Do Have the Highest Corporate Tax Rate in the World.,1,2131
1252,Heroin comes in the United States from the southern border.,1,2132
1253,A socially conservative group sponsored a prayer vigil to stop people from buying Girl Scout cookies because it thinks the Girl Scouts are affiliated with Planned Parenthood.,0,2133
1254,"Says Ron Saunders made the choice to stand with Rick Scott on expanding school vouchers, restricting scholarships and giving tax breaks to the wealthy.",0,2134
1255,"Since President Obama took office, there are over 450,000 more unemployed women.",1,2135
1256,"People in the top tax bracket, these so-called wealthy, most of them are small-business owners.",0,2136
1257,"Barack Obama has ""pledged to reduce the size of the military.""",0,2137
1258,Large majorities of the public oppose major changes to Medicare and favor higher taxes on the wealthy.,1,2138
1259,Fidel Castro endorses Obama.,0,2139
1260,Says spending in the fiscal 2009 budget was lower than spending in the fiscal 2014 budget,1,2140
1261,There is no statistical evidence that bail bonds increase the likelihood of those awaiting trial returning to court for their scheduled hearings.,0,2141
1262,"Household incomes are down more than $4,000 since the year 2000.",1,2142
1263,The U.S. is spending one out of every six Defense Department dollars on Afghanistan.,1,2143
1264,Says personhood legislation she sponsored would not have restricted access to reproductive services and was simply a statement that I support life.,1,2144
1265,"The Republican Party ""fought very hard in the '60s to get the civil rights bill passed, as well as the voting rights bill.""",1,2145
