,statement,label,SentimentScore,CountPunc,Readability,CountWord
779,"A study says Massachusetts has lost 18,000 jobs because residents were required to obtain health insurance under an act signed into law by Mitt Romney.",0,-0.3182,2,15.0,25
780,Attorney General Roy Cooper refuses to do his job by not defending House Bill 2 in a lawsuit.,1,-0.2263,1,7.4,18
781,Says Georgia Democratic Senate hopeful Michelle Nunn supports higher taxes.,0,0.7003,1,14.7,10
782,"A year since the Recovery Summer, there has been been a fall, winter and spring of no recovery.",0,-0.296,3,8.0,18
783,Gov. Deal has the worst record on education in the history of this state.,0,-0.6249,2,5.8,14
784,The American murder rate is 50 times that of any other developed nation.,0,-0.6908,1,6.8,13
785,"Says in the 2012 State of the Union address, President Obama didnt even mention the deficit or debt.",0,-0.6369,2,9.3,18
786,"As a former federal prosecutor, I prosecuted over 4,000 cases.",1,-0.3818,3,8.5,10
787,"Says Rep. Tom Reed, R-N.Y., voted to raise the Social Security retirement age on us.",1,0.34,7,8.1,15
788,Ive supported every investigation (into Hurricane Katrina) and ways of finding out how what caused the tragedy. Ive met with people on the ground. Ive met with the governor.,0,-0.4767,5,7.0,29
789,Their New York casino deal was called rigged and corrupt.,1,-0.3612,1,6.2,10
790,Says there have been 50 million abortions since Roe v. Wade was decided.,1,0.0,2,3.6,13
791,"Late changes to the Arizona immigration law ""lay to rest questions over the possibility of racial profiling.""",0,0.0,3,12.8,17
792,"Says 13 Texas universities have announced or implemented a $10,000 degree.",0,0.0,3,11.5,11
793,"Says an illegal immigrant fraudulently claimed children who actually lived in Mexico on income tax forms to collect more than $29,000.",1,-0.5574,3,14.6,21
794,The (State Board of Administration) transparency issue got a great airing the last legislative session.,0,0.6249,3,14.0,15
795,83% of doctors have considered leaving the profession because of #Obamacare.,0,0.0,3,12.3,11
796,Says Scott Walkers jobs agency gives financial incentives that lead Wisconsin companies to look at shipping jobs elsewhere. ... A company got $4.6 million in taxpayer money and actually reduced its jobs by 300 people.,0,0.3182,7,12.4,35
797,"Says that in 2001, Rick Perry spoke favorably of binational health insurance between Mexico and Texas.",1,0.3818,2,12.2,16
798,Says President Abraham Lincoln enforced the Fugitive Slave Act until the Civil War ended.,0,-0.5994,1,11.1,14
799,Says his parents came to America following Fidel Castros takeover of Cuba.,0,0.0,1,9.3,12
800,Our trade deficit in goods reached nearly $800 billion last year alone.,1,-0.5106,2,8.1,12
801,"The Democrats' health care bills would end ""the denial of ... coverage to those who have a pre-existing condition,"" while the Republican bill would not.",1,0.4939,9,15.7,25
802,Says Ohios economic recovery started in February 2010.,1,0.0,1,10.3,8
803,Gov. Scott Walker is helping pay for the criminal defense of a man accused of boy rape.,0,-0.8402,2,6.8,17
804,"Barack Obama ""pays for every dime"" of his spending plans.",0,0.0,3,6.2,10
805,"Says there were multiple instances of voter fraud in Wood County, Ohio.",0,-0.5859,2,8.1,12
806,"Says Canada has one-tenth of our populationyet it issues far more high-skilled visas (more than 150,000) yearly than we do (65,000).",1,0.0,9,14.2,21
807,"Says a group estimates that the annual cost to Oregon taxpayers for government services to illegal aliens, after any income tax revenue from them, is $1 billion.",0,-0.5574,4,15.6,27
808,"Says for the first time ever, Texas lawmakers are not funding student population growth.",1,0.3818,2,10.8,14
809,Leticia Van de Putte voted to give illegal immigrants in this country free health care--not emergency health care but total free health care.,0,0.872,3,14.4,23
810,"Since sequester began federal employment has been subtracting 6,000-7,000 jobs per month",0,0.0,3,14.8,12
811,Says no Austin City Council member lives south of Lady Bird Lake or north of 45th Street.,1,-0.296,1,7.3,17
812,Ohio taxpayers spent more than $67 million for the year on food stamps and Medicaid for Wal-Mart workers,1,0.0,2,10.3,18
813,One out of every five law enforcement officers thats killed is killed with an assault weapon.,1,-0.9432,1,9.6,16
814,Mitt Romney did not run his campaign on the basis of arguing his experience in the business world was a reason to vote for him.,0,-0.4588,1,10.5,25
815,Says PolitiFact issued a True ruling on Paul Krugman calling Governor Christie a fiscal phony.,0,0.4215,1,11.2,15
816,Alexi Giannoulias top aide was a longtime BP lobbyist.,0,0.2023,1,7.1,9
817,The streetcar project proposed for downtown Milwaukee would actually take precious revenue away from the Milwaukee Public Schools.,0,0.5719,1,17.1,18
818,Federal spending is the highest its been as a share of our economy in 60 years (and) revenue is the lowest its been as a share of our economy in 60 years.,1,0.2023,3,12.7,32
819,"Last year -- actually, this year in May -- we saw New Jersey Transit fares rise anywhere from 25 percent to 47 percent.",1,0.0,6,10.8,23
820,Says excessive speculation is pushing up oil prices and a recent report estimates it adds 56 cents to every gallon of gasoline siphoned from the pump.,1,0.0,1,14.2,26
821,Weve got four Supreme Court justices who signed their name to a declaration that Americans have no fundamental right to self-defense.,1,0.34,2,14.4,21
822,Says Wisconsin Gov. Scott Walker has threatened to call out the National Guard if workers protest against changes to bargaining laws.,0,-0.6124,2,9.2,21
823,"Under our (2011-13) budget, the average (Wisconsin) property taxpayer will save $700.",0,0.4939,8,13.6,12
824,Al-Qaida has grown fourfold in five years.,1,0.0,2,6.3,7
825,The salaries of Wisconsins best-educated public school teachers were slashed by Gov. Scott Walker through a recent administrative rule change.,0,-0.2263,3,12.5,20
826,The stimulus has $30 million in there to protect mice in San Francisco.,0,0.3818,2,6.5,13
827,CNNs Crap Polling is so bad that it shows that no one under the age of 50 has an opinion of Hillary Clinton.,0,-0.8516,1,7.7,23
828,Our numbers are going up at the airport.,0,0.0,1,2.0,8
829,"When you compare our state pension system to other systems throughout the country, our benefits are not gold-plated. They are not rich. They are actually average or below average.",1,-0.0834,5,7.9,29
830,Texas would have to increase current state spending by 28 percent just to reach the national average for spending per resident.,1,0.34,1,13.1,21
831,"Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that shes flying.",0,0.0,6,12.9,23
832,Says Studies show the average age of entry into prostitution is 12 to 14 years old.,1,0.0,1,6.6,16
833,"The Obama Health and Human Services Department is planning to compile a federal health record on all U.S. citizens by 2014, including each individuals Body Mass Index.",0,0.0,4,16.7,27
834,Says that the state spends more money on tax giveaways than it receives in tax collection.,1,0.0,1,8.7,16
835,"Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, its actually the rule.",1,0.0,8,8.6,28
836,Martin Luther King Jr. was a Republican!,0,0.0,2,5.0,7
837,We have one charter school that for seven years has been rated unacceptable.,0,-0.4588,1,8.2,13
838,"Says he first unveiled his new legislative agenda in Wisconsin, not in California as critics complain",0,-0.5719,1,11.9,16
839,There are over 100 pipelines between the United States and Canada right now.,0,0.4215,1,8.2,13
840,"The Senate-passed health care bill ""is identical to the Massachusetts health care plan -- the same thing.""",1,0.7506,6,13.1,17
841,The Government Accountability Office estimated (Obamacare) will add to the long-term deficit by $6.2 trillion.,0,-0.4019,6,16.2,15
842,Nearly 60 percent of women who use birth control do so for more than just family planning.,1,0.0,1,7.6,17
843,"In 1950, the average American lived for 68 years and 16 workers supported one retiree. Today, the average life expectancy is 78 and three workers support one retiree.",1,0.6124,4,8.9,28
844,"Under Gov. Scott Walker, unemployment is increasing in Wisconsin at twice the rate it is nationally.",0,-0.4404,3,11.6,16
845,"In Mexico, they dont have birth certificates... they dont have registration cards for voters. They have one national ID.",0,0.0,6,8.6,19
846,"Deficit spending exploded during the Obama administration to $5.3 trillion over four years, compared to $2 trillion in eight years under President George W. Bush.",1,-0.4019,6,17.1,25
847,"As governor, Ted Strickland left only 89 cents in Ohios rainy day fund.",1,-0.0772,2,6.5,13
848,"Under President George W. Bush, ""the national debt went from $5 trillion to $12 trillion.""",0,-0.3612,7,6.2,15
849,"The U.S. ""only ranks 25th worldwide on defense spending as a percentage of GDP.""",0,0.128,5,8.1,14
850,"Under Gov. Scott Walker, employer confidence now stands at 95 percent, compared to only 10 percent at the end of the Gov. Jim Doyle-Mary Burke administration.",0,0.5106,6,9.2,26
851,We have the lowest beer tax in the nation.,0,-0.3818,1,0.9,9
852,John Boehner said the jobs of teachers and nurses and police officers and firefighters are government jobs that werent worth saving.,0,-0.1695,1,14.2,21
853,[E]xcise tax increases drive commerce across state lines.,1,0.0,3,12.0,8
854,Obama's Ten Point Plan to 'Change' the Second AmendmentBan use of firearms for home defense.,0,0.128,4,10.6,15
855,"If we manufactured 5-million of these 2.5-meg windmills across the country, we could electrify the entire nation the entire nation.",0,0.0,5,14.9,20
856,Says Tennessee has some of the lowest beer excise tax rates in the country.,1,-0.3818,1,6.4,14
857,Buying the naming rights to the new Falcons stadium is the largest marketing deal in Mercedes-Benz history.,1,0.0,2,12.3,17
858,"For the first time in over a decade, business leaders around the world have declared that China is no longer the worlds No. 1 place to invest; America is.",1,-0.5267,4,13.5,29
859,"His proposed budget would ""cut our deficit in half by the end of my first term.""",1,-0.5859,3,5.7,16
860,"As governor, [Mitt Romney] balanced the budget without raising taxes and created jobs.",1,0.25,4,11.9,13
861,(Obamacare) is a bill which has never once had a majority of Americans favor it.,1,0.4019,3,6.8,15
862,97 percent of the 100 poorest counties in America are in red states.,1,-0.5423,1,5.4,13
863,"Despite the passage of HB2, towns, cities and counties in North Carolina are still allowed to set stricter non-discrimination policies for their own employees if they choose.",1,0.0,4,17.9,27
864,"When we got the income tax in 1913, the top rate was 7 percent. By 1980, the top rate was 70 percent.",1,0.3818,4,1.2,22
865,CNN did a poll recently where Obama and I are statistically tied.,0,0.0,1,5.8,12
866,NASCAR fans are twice as likely as non fans to serve in the military and 37 percent of active servicemembers and veterans are NASCAR fans.,1,0.4019,1,12.5,25
867,Says President Dwight Eisenhower moved 1.5 million illegal immigrants out of this country.,1,-0.5574,2,13.3,13
868,"By the time I finish this speech, two Americans will be slain, six women will be raped, 27 of us will be robbed, and 50 more will be beaten.",1,-0.8255,5,11.3,29
869,Common Core is being used by the Obama Administration to turn the Department of Education into what is effectively a national school board.,0,0.4404,1,14.0,23
870,"For immigrants with visa overstays, we make no effort to hold them accountable to that or uphold the law.",1,-0.296,2,9.6,19
871,[Appalachian Power] wants another 10 percent rate increase. The compensation package for CEO Mike Morris rose 22 percent to $8.7 million in 2010.,1,0.3182,6,9.5,23
872,"By the time(Mitt Romney)left office, Massachusetts was 47th in the nation in job creation.",1,0.2732,4,11.5,14
873,"In states where the federal government helps run these (health care) marketplaces, the average American will have more than 50 different plans to choose from, with different levels of coverage.",1,0.3818,5,19.3,30
874,"Florida unemployment has dropped more than 2 percentage points, down from 12 percent to 9.9 percent, the second-largest drop in the nation.",1,-0.6124,5,14.8,22
875,"The Consumer Financial Protection Bureau passed a rule giving the agency unprecedented power to shut down businesses, no matter what the reason, at any time it wishes.",0,0.2263,3,16.7,27
876,DNC chair Debbie Wasserman Schultz denied unemployment went up under Obama.,0,-0.7003,1,11.9,11
877,"McCain, ""voted against renewable sources of energy, against biofuels, against solar power, against wind power.... """,1,0.2732,10,17.5,16
878,"Says Connie Mack IV has been a promoter for Hooters with a history of bar room brawling, altercations and road rage.",1,-0.5574,2,10.6,21
879,"I'm the first person who really took up the issue of the war. Four years ago I said that there was no proof that Iraq had weapons of mass destruction, and, actually... did an analysis which disproved the cause for the war.",1,-0.9485,8,9.4,42
880,Our recent state budgets have far exceeded population and inflation growth.,0,0.3818,1,11.9,11
881,The vast majority of our international commitments take effect without congressional approval.,1,-0.2626,1,17.2,12
882,"Says the federal stimulus program was ineffective because the number of jobs has actually decreased by 18,300 through July 2011.",1,-0.0516,2,14.2,20
883,The United States regulations are among the most difficult in the world.,0,0.0018,1,8.5,12
884,Says Sherrod Brown voted for the $1.17 trillion health care law that adds a new tax on Ohio manufacturers.,1,0.4939,3,9.9,19
885,Sen. McConnell offered a fully paid two-month extension of unemployment insurance.,1,-0.4404,3,14.9,11
886,The video doesn't show the broader picture of the firing that was going on at American troops.,1,-0.34,2,8.7,17
887,"Under Obamacare, 75 percent of small businesses now say they are going to be forced to either fire workers or cut their hours.",0,-0.7579,2,11.4,23
888,"When Peppers tax was finally voted down, Pepper laid off cops and closed jails and let criminals run free in the streets.",0,-0.1027,2,11.0,22
889,''Both Democrats and Republicans are advocating for the use of student test scores to measure teacher effectiveness.'',1,0.0,5,15.3,17
890,We borrow a million dollars every minute.,1,0.0,1,5.6,7
891,"There are over 700,000 Americans on some watch list or another that would all be captured in a Democratic amendment intended to stop suspected terrorists from buying guns.",0,-0.802,2,16.8,28
892,The (Ohio) economy is on the mend. It is in better shape than it was when we took office.,1,0.4404,4,0.9,19
893,The Republican presidential nominee hasnt won women since 1988.,1,-0.4585,1,11.8,9
894,Says Michelle Nunn has acknowledged allowing a convicted felon to hold a fundraiser for her.,1,0.0,1,10.6,15
895,"A national poll found that among people who oppose the Democratic health care reform bill, ""almost 40 percent"" opposed it not because it goes too far, but because ""they dont think it goes far enough. ... They will not be unhappy when we pass health care reform.""",1,0.8555,11,12.2,47
896,Stimulus dollars paid for windmills from China.,0,0.0,1,9.7,7
897,The Libyan people have voted twice in free and fair elections for the kind of leadership they want.,1,0.7096,1,9.0,18
898,"In the Georgia-Russia conflict, we flew a brigade of Georgian soldiers from Iran to Georgia and sent U.S. ships into the Black Sea and provided various kinds of supplies.",1,-0.3182,5,16.1,29
899,"He's leading by example, refusing contributions from PACs and Washington lobbyists.",1,-0.4019,3,15.3,11
900,Says John Bolton supported the Iraq War and said last year thatI still think the decision to overthrow Saddam was correct.,1,-0.3818,1,12.0,21
901,Signs letter saying Consumer Product Safety Commission is acting without consultation or input from the company to stop the sale of Buckyballs.,0,0.1531,1,15.7,22
902,On receiving campaign contributions from out-of-state donors,0,0.0,2,18.4,7
903,The Democrats health care reform law is agovernment takeover of health care.,0,0.7506,1,10.1,12
904,Says he helped lead an outside audit thatll save (Milwaukee County) taxpayers over $200 million.,0,0.4939,4,11.8,15
905,"Just like Donald Trump, David Jolly wants to outlaw a womans right to choose.",0,0.7003,2,7.1,14
906,Speaker Gingrich has said that we ought to get rid of our child labor laws.,0,0.0,1,5.2,15
907,Women account for 92.3 percent of the jobs lost under Obama.,0,-0.3182,2,5.5,11
908,"Says Hillary Clinton and the Democrats admitted theres one candidate who scares Hillary Clinton, and thats Sen. Marco Rubio.",1,-0.25,3,14.4,19
909,Texas had the worst voter participation in the country in the November 2014 elections.,1,-0.6249,1,10.1,14
910,Its typical for a presidential candidate to release 10 or 11 years of tax returns.,1,0.0,1,7.4,15
911,Says Texas school systems lose 45 days a year on testing.,0,-0.4019,1,4.2,11
912,Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.',0,0.0,3,19.1,8
913,New Jerseys once-broken pension system is now solvent.,1,0.0,2,10.3,8
914,Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!,0,0.4753,5,11.2,23
915,"During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.",1,0.0,2,13.3,25
916,"Says President Barack Obama got a pass over controversalremarks byRev. Jeremiah Wright, while a12-year-old speech by House Majority Whip Steve Scalise hasblown up into a national story.",0,0.0,5,13.1,27
917,"Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.",1,-0.3182,2,10.9,17
918,"Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.",0,-0.891,2,15.7,22
919,"Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.",0,0.0,7,7.1,31
920,Says Republican lieutenants to House Speaker Joe Straus aired radio ads supporting Democrat(ic state Rep.) Mark Homer... helping the Democrat to a narrow win.,1,0.836,7,11.1,24
921,Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.,0,-0.3612,5,14.8,18
922,Four million women have fallen into poverty in the last six years.,0,-0.7003,1,6.1,12
923,There is over 20 times more energy in a proposed Southside uranium mining site than there is in all the oil thats estimated to be off Virginias coast,1,0.3384,0,13.1,28
924,Candidates for governor routinely disclose their spouses tax returns.,1,0.0,1,15.0,9
925,There have been more terrorist attacks on U.S. soil by ... Muslims in Obamas first 18 months in office than in the six years under Bush after he invaded Iraq.,1,-0.847,6,6.8,30
926,Obamas 2012 policy on younger immigrants created these children coming across the border.,0,0.25,1,13.0,13
927,Says Marco Rubio has a 98 percent voting record with the Koch brothers.,1,0.0,1,6.5,13
928,Unions dont have to comply with Obamacare.,0,0.0,1,6.3,7
929,Roughly 700 Georgians die needlessly each year because they are too far from a trauma center.,0,-0.7717,1,9.6,16
930,"If Obama's economic plan creates 600,000 new government jobs, ""that's about the size of the post office work force.""",1,0.2732,7,12.4,19
931,"Despite the administration telling us (health care reform) was going to reduce health care costs, they now acknowledge its going to dramatically increase health care costs.",0,0.8979,4,18.2,26
932,Maryland is creating jobs at 2 times the rate that Virginia is.,0,0.296,1,5.0,12
933,(Hillary Clintons State Department) actually admonished one of her ambassadors because he wasnt using the proper server.,1,-0.4404,3,15.9,17
934,"Says Hillary Clinton has been saying lately that she thinks that I am, not qualifiedto be president.",0,0.0,2,10.3,17
935,"Eric Cantor took $5 million from Sheldon Adelson, a Las Vegas casino owner.",0,0.0,3,7.9,13
936,"Literally, by the time a child is 18 years of age, theyve killed over 100,000 people in video games and other online things.",1,-0.6705,4,10.9,23
937,Bill McCollum voted for higher taxes and fees 42 times while he was in Congress.,0,0.0,1,6.8,15
938,Says Sen. Kay Hagan has missed half of the (Senate Armed Services) Committees hearings in 2014.,1,-0.296,4,10.1,16
939,"Sheldon Whitehouse [got] a secret closed-door briefing, warning of the [2008 economic] crash.",0,-0.6249,7,14.4,13
940,Says the federal government is supporting a study in Hawaii to develop a menu for when we colonize Mars.,1,0.4404,1,9.4,19
941,"And by the way, when I was governor, I did make the payment into the pension fund.",1,0.0,3,5.3,17
942,ObamaCare enrollment lie: Obama counts an enrollee as a web user putting a plan in their online shopping carts.,0,0.0,2,11.1,19
943,"While the government grew, we lost more than 2 million jobs.",1,-0.3182,2,5.5,11
944,Obamacare is costing 2 million jobs.,0,0.0,1,5.9,6
945,Liberals have figured out a Facebook algorithm and all the people getting banned from Facebook are somehow conservatives.,0,-0.4588,1,14.8,18
946,The states overall revenues only returned this year to 2007 levels.,1,0.0,1,8.5,11
947,President Barack Obama attended an Islamic madrassa.,0,0.0,1,13.0,7
948,2014 midterm election spending by the left and the right are both equal.,1,0.0,1,6.8,13
949,"The expiration of the Bush-era tax cuts ... would be the biggest tax increase in the history of the country, about $4.6 trillion over 10 years.",0,0.0258,8,13.3,26
950,Violent crime is up since the last year of Sharpe James administration. This year its higher. The unemployment rate is almost 15 percent. The high school dropout rate is over 50 percent.,1,-0.8834,4,5.4,32
951,I have voted every year in Wisconsin.,0,0.0,1,2.9,7
952,"Were spending tremendous amounts of money to educate our kids. In the world, were No. 1 per pupil by a factor of four.",0,-0.296,4,4.0,23
953,Obama has admitted a cap and trade plan would cause electricity bills to skyrocket.,1,0.1027,1,9.1,14
954,Says John Cornyn dodged the draft during the Vietnam War.,0,-0.5994,1,6.2,10
955,Baltimore spends the third highest per capita on its public schools.,1,0.0,1,8.9,11
956,The final pitch of Don Larsens perfect game in the 1956 World Series was a foot and half probably high and outside.,1,0.5719,1,9.7,22
957,"The financial services bill will end ""too-big-to-fail.""",0,0.0,6,15.0,7
958,"When Social Security first started, there was 16 workers for every retiree. Today there are three workers for every retiree and soon there will be only two for every retiree.",1,0.34,3,8.8,30
959,Medicare and Medicaid are the single biggest drivers of the federal deficit and the federal debt by a huge margin.,1,-0.4404,1,10.9,20
960,"Every Republican nominee since Richard Nixon, who at one time was under an audit, has released their tax returns.",1,0.0,3,11.6,19
961,Says abortion increases the risk of breast cancer.,0,-0.7579,1,7.9,8
962,"Says a rape kit can be used to clean out women, basically like dilation and curettage.",0,-0.128,2,7.5,16
963,"In my 12 years in the House, I have watched my district go from a solidly Democratic district to a heavily solid Republican district.",1,0.1531,2,12.1,24
964,"Rick Scott invested $38 million in the Port of Jacksonvilles vital Mile Point Project, which covered missing federal funds for the project.",1,0.0,3,14.8,22
965,The debt is nearly $6 trillion more than when President Obama was sworn into office.,0,-0.3612,2,8.1,15
966,"We (Georgia) collect fewer state taxes per capita than any other state although state taxes are low, Georgia is the eighth-most-dependent state on the federal government.",1,-0.2732,6,17.9,26
967,"Action by the Milwaukee County Board will provide the County Executive with the same level of security as the Governor and the Mayor of Milwaukee while saving taxpayers $300,000.",0,0.34,3,17.4,29
968,Says LeBron James stops paying his Social Security taxes at the beginning of the second quarter of the first game of the season.,1,0.2023,1,11.8,23
969,"In Wisconsin, the stimulus paid for a bridge to a bar called Rusty's Backwater Saloon. They've got great burgers, but no new jobs.",0,-0.0644,6,6.5,23
970,Says more than $3.5 billion in state revenue that is supposed to be dedicated to basic needs and functions is being diverted to make the books look balanced.,1,0.4588,3,14.4,28
971,Bill White spent his city billions of dollars into debt (and) saw crime rates soar while he backed gun control.,0,-0.8074,3,10.2,20
972,"Blue Cross Blue Shield cancelled all their individual (health care) policies in the state of Texas, effective Dec. 31.",0,0.2732,5,12.8,19
973,Recent reports state that the U.S. Customs and Border Protection has apprehended several members of known Islamist terrorist organizations crossing the southern border in recent years.,1,-0.6908,3,13.9,26
974,Says gas pumps in different parts of Texas are missing state inspection stickers and/or their inspections are out of date--and thats cheating consumers.,1,-0.7003,4,16.7,23
975,Says Gov. Scott Walkers budget includes tax breaks for corporations and the rich that will cost the state of Wisconsin taxpayers $2.3 billion over the next decade.,1,0.5574,4,15.9,27
976,The state budget will include scholarship money for minority students as a concession to Senate Democrats for supporting the GOP-initiated transportation bill.,1,0.4404,2,19.1,22
977,The president flagrantly defies the 2006 federal law ordering the construction of a secure border fence along the entire Mexican border.,0,0.34,1,15.1,21
978,Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.,0,-0.5859,4,7.6,16
979,"These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they dont even know.",1,0.4404,6,3.3,37
980,"According to an article in the Economist magazine, Americans are guaranteed to live above the poverty line if they graduate from high school, keep their first job for over a year and get and stay married.",1,-0.5106,3,18.7,36
981,We (in Illinois) have the fifth-highest tax burden in the country.,1,-0.4404,4,8.0,11
982,"Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.",1,0.34,2,9.1,23
983,"In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.",1,0.0,5,9.3,14
984,"If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.",1,0.0,7,2.8,24
985,We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.,0,0.4215,1,10.4,29
986,Says Mitt Romney flip-flopped on a taxpayer protection pledge.,1,0.0,2,11.3,9
987,Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.,0,0.3818,1,9.4,19
988,"In the United States, 50 percent of social services are provided by the Catholic church.",0,0.4215,2,9.3,15
989,"Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.",1,-0.4939,2,13.3,21
990,Central Falls schools are overfunded by state money by as much as $8 million.,1,0.0,2,7.1,14
991,SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.,1,0.3818,5,12.2,13
992,Weve used (generally accepted accounting principles) here in this building the last two years.,0,0.2732,3,12.8,14
993,Benzene has never been proven to be harmful.,0,0.0,1,4.4,8
994,Western Europeans can fly in the United States without even having a visa.,1,0.4215,1,7.5,13
995,"Measures in Barack Obama's health plan could ""lower health care costs for the typical family by $2,500 a year.""",1,0.25,6,11.1,19
996,"Wisconsin is not a high tax and fee state. When you look at all the money state and local governments bring in from residents, were more in the middle.",1,0.0,3,5.8,29
997,Ninety percent of the topsoil has inadequate moisture to grow crops.,1,-0.4019,1,8.9,11
998,Women in the U.S. get 23 percent less pay than men for the same exact work.,0,-0.0276,3,4.2,16
999,Says Gov. Scott Walker made draconian cuts to public safety budgets that put police officers at greater risk of harm.,0,-0.3612,2,11.6,20
1000,"The (ARC Tunnel) project was originally estimated to be $8.7 billion, and New Jersey alone was on the hook for all overruns.",1,-0.25,6,11.6,22
1001,"Says that in the Philippines more than a century ago, Gen. John Pershing took 50 bullets, and he dipped them in pigs blood, and shot 49 Muslim rebels. The 50th person, he said, You go back to your people, and you tell them what happened. And for 25 years, there wasnt a problem.",0,0.1174,11,5.3,53
1002,On support of Gov. John Kasichs drilling tax plan,0,0.4019,1,2.3,9
1003,More than one in five of veterans aged 20 to 24 cant find a job to support their family or to ease the transition to civilian life.,1,0.6369,1,10.4,27
1004,Says the public option considered in the health care law backed by U.S. Senate candidate Tammy Baldwin was wildly unpopular.,0,0.5106,3,8.3,20
1005,"Since 1981, reconciliation has been used 21 times. Most of it's been used by Republicans.",1,0.0,4,5.9,15
1006,"We admit more than 100,000 lifetime migrants from the Middle East each year.",1,0.2023,2,8.2,13
1007,"Weve seen local union after local union rush to their school boards, their city councils, their technical school boards and rush through contracts in the past two weeks that had no contributions to the pension and no contribution to health care.",0,-0.0516,3,22.6,41
1008,Most polls show foreign nations have lower regard for the U.S. now than they did before Obamas time.,0,-0.296,3,9.3,18
1009,Says Ron Paul doesnt believe in marriage licenses.,1,0.0,1,7.9,8
1010,Scott Walker supported the same transportation bill hes attacking me for. He said at the time it would save the taxpayers money.,0,0.3612,2,7.0,22
1011,In this country we have more natural gas than Saudi Arabia has oil.,0,0.4201,1,5.0,13
1012,"In eighth grade math, weve fallen to ninth place.",0,-0.3612,2,4.5,9
1013,"During my tenure as governor, Wisconsins overall tax burden went DOWN.",1,-0.4404,2,9.7,11
1014,Rhode Island spends 52 percent more per capita on human service programs than the national average.,1,0.0,1,11.3,16
1015,An analysis showed that Bernie Sanders would have won the Democratic nomination if it were not for the Super Delegates.,0,0.1416,1,12.1,20
1016,Jason Carter never passed a bill in his tenure in the state Senate.,1,0.0,1,5.0,13
1017,Says Hillary Clinton set aside environmental and labor rules to help a South Korean company with a record of violating workers rights set up what amounts to a sweatshop in Haiti.,0,-0.2023,1,16.5,31
1018,Says Republican U.S. Rep. Sean Duffy voted against paying our soldiers and against increasing combat pay while voting to protect his own pay.,0,-0.1531,4,8.7,23
1019,"In Iraq and Syria, American leadership, including our military power, is stopping (the Islamic States) advance.",1,-0.1531,6,14.8,16
1020,"McCain's attacks on Obama are 'not true,' 'false,' 'baloney,' according to media outlets.",1,-0.4404,11,13.0,13
1021,Says Robert Hurt supports the tax loopholes that send American jobs overseas.,0,-0.2263,1,10.5,12
1022,"The president went on a stimulus-fueled spending binge that stuck every American man, woman and child with a $50,000 share of this $16 trillion debt.",0,-0.3182,6,14.6,25
1023,"We moved 100 times as many people out of poverty as moved out when President (Ronald) Reagan was in office, with 40 percentmore jobs.",1,-0.5106,4,12.1,24
1024,"There are no rules governing the 2016 Republican convention, the rules have not been set.",1,-0.296,2,9.6,15
1025,His true name is Barak Hussein Muhammed Obama.,0,0.4215,1,5.6,8
1026,There are more Hoosiers going to work than ever before.,1,0.0,1,5.2,10
1027,"Now in half the homes in California, people speak a language other than English in their own homes.",0,0.0,2,9.0,18
1028,Says he eliminated an EPA rule that treated spilled milk like it was oil.,1,0.3612,1,5.8,14
1029,"Out of 67 counties (in Florida), I won 66, which is unprecedented. Its never happened before.",0,0.5719,6,5.6,16
1030,The health care marketplaces have no privacy protections.,0,0.25,1,12.0,8
1031,"Boyce gave (a lobbyists) wife a sensitive job in the treasurers office, a job Boyce admitted he only made available at their mosque.",0,0.2023,4,12.6,23
1032,The reason we have a national debt is not because of defense spending. What is driving our long-term debt are Medicare and Social Security programs.,1,-0.4534,3,8.2,25
1033,The accuracy of the Obama tax calculator,1,0.0,0,5.0,7
1034,On opposition to earmarks,1,0.0,0,6.5,4
1035,I have filed every disclosure that has ever been required.,1,0.0,1,6.6,10
1036,Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.,1,0.0772,2,7.8,21
